:START_ID(disease)|:END_ID(second_level_departments)|type:STRING|name:STRING
6591|20869|所属科室|所属科室
1742|20898|所属科室|所属科室
7889|20906|所属科室|所属科室
1681|20878|所属科室|所属科室
6526|20862|所属科室|所属科室
2111|20909|所属科室|所属科室
4315|20872|所属科室|所属科室
8392|20897|所属科室|所属科室
5766|20908|所属科室|所属科室
7986|20887|所属科室|所属科室
3428|20872|所属科室|所属科室
1925|20865|所属科室|所属科室
7061|20887|所属科室|所属科室
6380|20879|所属科室|所属科室
658|20879|所属科室|所属科室
6352|20908|所属科室|所属科室
2266|20887|所属科室|所属科室
1301|20869|所属科室|所属科室
1155|20890|所属科室|所属科室
7827|20906|所属科室|所属科室
5512|20892|所属科室|所属科室
5839|20878|所属科室|所属科室
3430|20878|所属科室|所属科室
5087|20908|所属科室|所属科室
5457|20873|所属科室|所属科室
1025|20874|所属科室|所属科室
8773|20867|所属科室|所属科室
5809|20869|所属科室|所属科室
2743|20866|所属科室|所属科室
5117|20872|所属科室|所属科室
184|20864|所属科室|所属科室
6813|20899|所属科室|所属科室
8620|20906|所属科室|所属科室
7659|20887|所属科室|所属科室
5047|20869|所属科室|所属科室
1333|20869|所属科室|所属科室
354|20867|所属科室|所属科室
7912|20866|所属科室|所属科室
4238|20898|所属科室|所属科室
6765|20884|所属科室|所属科室
3973|20884|所属科室|所属科室
1001|20897|所属科室|所属科室
1014|20874|所属科室|所属科室
7721|20909|所属科室|所属科室
1778|20865|所属科室|所属科室
703|20908|所属科室|所属科室
4160|20882|所属科室|所属科室
61|20866|所属科室|所属科室
67|20873|所属科室|所属科室
927|20912|所属科室|所属科室
6695|20899|所属科室|所属科室
1529|20907|所属科室|所属科室
3705|20890|所属科室|所属科室
6838|20904|所属科室|所属科室
8306|20882|所属科室|所属科室
3342|20887|所属科室|所属科室
3333|20878|所属科室|所属科室
3443|20872|所属科室|所属科室
1715|20878|所属科室|所属科室
6804|20887|所属科室|所属科室
5742|20874|所属科室|所属科室
341|20903|所属科室|所属科室
712|20908|所属科室|所属科室
1877|20865|所属科室|所属科室
4449|20897|所属科室|所属科室
5985|20865|所属科室|所属科室
8343|20882|所属科室|所属科室
4273|20907|所属科室|所属科室
2348|20908|所属科室|所属科室
5340|20872|所属科室|所属科室
532|20864|所属科室|所属科室
1582|20907|所属科室|所属科室
6290|20862|所属科室|所属科室
6425|20909|所属科室|所属科室
3442|20904|所属科室|所属科室
199|20892|所属科室|所属科室
217|20899|所属科室|所属科室
1798|20909|所属科室|所属科室
5828|20862|所属科室|所属科室
1115|20890|所属科室|所属科室
2419|20860|所属科室|所属科室
3828|20872|所属科室|所属科室
5657|20879|所属科室|所属科室
7726|20898|所属科室|所属科室
4201|20882|所属科室|所属科室
1166|20859|所属科室|所属科室
2839|20904|所属科室|所属科室
8012|20869|所属科室|所属科室
6527|20912|所属科室|所属科室
3863|20897|所属科室|所属科室
310|20867|所属科室|所属科室
3154|20908|所属科室|所属科室
4446|20878|所属科室|所属科室
1297|20869|所属科室|所属科室
5960|20865|所属科室|所属科室
4899|20864|所属科室|所属科室
6902|20904|所属科室|所属科室
8279|20897|所属科室|所属科室
306|20908|所属科室|所属科室
3652|20874|所属科室|所属科室
8008|20866|所属科室|所属科室
320|20867|所属科室|所属科室
5082|20908|所属科室|所属科室
4869|20865|所属科室|所属科室
898|20912|所属科室|所属科室
3078|20869|所属科室|所属科室
1884|20865|所属科室|所属科室
6135|20865|所属科室|所属科室
2734|20908|所属科室|所属科室
2525|20865|所属科室|所属科室
1427|20909|所属科室|所属科室
3490|20902|所属科室|所属科室
1259|20868|所属科室|所属科室
4880|20899|所属科室|所属科室
7803|20906|所属科室|所属科室
3479|20860|所属科室|所属科室
1002|20874|所属科室|所属科室
3065|20884|所属科室|所属科室
4042|20905|所属科室|所属科室
7207|20867|所属科室|所属科室
5685|20887|所属科室|所属科室
372|20868|所属科室|所属科室
150|20899|所属科室|所属科室
3073|20864|所属科室|所属科室
7546|20882|所属科室|所属科室
469|20892|所属科室|所属科室
2225|20865|所属科室|所属科室
4351|20860|所属科室|所属科室
487|20864|所属科室|所属科室
5179|20899|所属科室|所属科室
5116|20867|所属科室|所属科室
5416|20892|所属科室|所属科室
7945|20909|所属科室|所属科室
8672|20906|所属科室|所属科室
4002|20866|所属科室|所属科室
2441|20879|所属科室|所属科室
3136|20872|所属科室|所属科室
551|20867|所属科室|所属科室
8645|20912|所属科室|所属科室
5115|20904|所属科室|所属科室
7114|20878|所属科室|所属科室
5722|20907|所属科室|所属科室
4281|20897|所属科室|所属科室
2200|20899|所属科室|所属科室
2269|20887|所属科室|所属科室
1009|20874|所属科室|所属科室
3964|20887|所属科室|所属科室
2190|20872|所属科室|所属科室
1951|20866|所属科室|所属科室
2884|20882|所属科室|所属科室
3234|20864|所属科室|所属科室
974|20874|所属科室|所属科室
3314|20899|所属科室|所属科室
3380|20869|所属科室|所属科室
6449|20880|所属科室|所属科室
7602|20895|所属科室|所属科室
866|20910|所属科室|所属科室
6799|20904|所属科室|所属科室
6676|20904|所属科室|所属科室
4595|20872|所属科室|所属科室
8436|20890|所属科室|所属科室
8449|20895|所属科室|所属科室
3971|20884|所属科室|所属科室
7812|20897|所属科室|所属科室
4138|20869|所属科室|所属科室
2746|20867|所属科室|所属科室
7806|20906|所属科室|所属科室
6921|20912|所属科室|所属科室
7436|20865|所属科室|所属科室
5336|20912|所属科室|所属科室
5377|20864|所属科室|所属科室
7111|20869|所属科室|所属科室
1488|20869|所属科室|所属科室
2317|20878|所属科室|所属科室
4801|20897|所属科室|所属科室
4341|20864|所属科室|所属科室
4332|20907|所属科室|所属科室
5167|20867|所属科室|所属科室
6972|20899|所属科室|所属科室
5293|20907|所属科室|所属科室
5273|20893|所属科室|所属科室
2605|20897|所属科室|所属科室
1377|20869|所属科室|所属科室
4872|20897|所属科室|所属科室
2583|20866|所属科室|所属科室
1836|20865|所属科室|所属科室
6791|20904|所属科室|所属科室
6288|20859|所属科室|所属科室
6279|20878|所属科室|所属科室
7594|20897|所属科室|所属科室
213|20892|所属科室|所属科室
2214|20884|所属科室|所属科室
2834|20869|所属科室|所属科室
74|20884|所属科室|所属科室
4857|20874|所属科室|所属科室
6383|20897|所属科室|所属科室
7704|20884|所属科室|所属科室
6715|20899|所属科室|所属科室
492|20882|所属科室|所属科室
3759|20862|所属科室|所属科室
3586|20887|所属科室|所属科室
5309|20899|所属科室|所属科室
7867|20895|所属科室|所属科室
7710|20874|所属科室|所属科室
204|20862|所属科室|所属科室
6423|20878|所属科室|所属科室
648|20879|所属科室|所属科室
5482|20908|所属科室|所属科室
7984|20874|所属科室|所属科室
3719|20907|所属科室|所属科室
5737|20870|所属科室|所属科室
3355|20897|所属科室|所属科室
7227|20897|所属科室|所属科室
8134|20887|所属科室|所属科室
4863|20872|所属科室|所属科室
2754|20874|所属科室|所属科室
7890|20893|所属科室|所属科室
4389|20864|所属科室|所属科室
4748|20872|所属科室|所属科室
7469|20899|所属科室|所属科室
4135|20869|所属科室|所属科室
8499|20897|所属科室|所属科室
1099|20869|所属科室|所属科室
4439|20887|所属科室|所属科室
7193|20899|所属科室|所属科室
7023|20903|所属科室|所属科室
4194|20882|所属科室|所属科室
5753|20867|所属科室|所属科室
4375|20910|所属科室|所属科室
7362|20879|所属科室|所属科室
1469|20869|所属科室|所属科室
5542|20869|所属科室|所属科室
6227|20903|所属科室|所属科室
1975|20907|所属科室|所属科室
6495|20893|所属科室|所属科室
2104|20909|所属科室|所属科室
5366|20893|所属科室|所属科室
96|20884|所属科室|所属科室
3677|20907|所属科室|所属科室
118|20899|所属科室|所属科室
1493|20869|所属科室|所属科室
6152|20912|所属科室|所属科室
537|20864|所属科室|所属科室
7897|20873|所属科室|所属科室
3203|20905|所属科室|所属科室
5912|20865|所属科室|所属科室
6726|20865|所属科室|所属科室
2433|20860|所属科室|所属科室
8625|20887|所属科室|所属科室
8209|20906|所属科室|所属科室
2852|20892|所属科室|所属科室
4125|20866|所属科室|所属科室
1239|20860|所属科室|所属科室
7340|20884|所属科室|所属科室
3381|20872|所属科室|所属科室
58|20873|所属科室|所属科室
8305|20906|所属科室|所属科室
6969|20878|所属科室|所属科室
2606|20908|所属科室|所属科室
7786|20906|所属科室|所属科室
6158|20893|所属科室|所属科室
6181|20899|所属科室|所属科室
6651|20887|所属科室|所属科室
3212|20872|所属科室|所属科室
6478|20897|所属科室|所属科室
3814|20907|所属科室|所属科室
1634|20887|所属科室|所属科室
5327|20899|所属科室|所属科室
8728|20906|所属科室|所属科室
4121|20869|所属科室|所属科室
5146|20878|所属科室|所属科室
7697|20906|所属科室|所属科室
5166|20864|所属科室|所属科室
5958|20867|所属科室|所属科室
3107|20869|所属科室|所属科室
553|20867|所属科室|所属科室
3473|20912|所属科室|所属科室
8354|20882|所属科室|所属科室
7166|20873|所属科室|所属科室
7454|20903|所属科室|所属科室
4379|20904|所属科室|所属科室
6965|20867|所属科室|所属科室
1936|20907|所属科室|所属科室
6956|20893|所属科室|所属科室
5595|20869|所属科室|所属科室
4287|20869|所属科室|所属科室
2061|20909|所属科室|所属科室
3772|20897|所属科室|所属科室
875|20909|所属科室|所属科室
2029|20907|所属科室|所属科室
628|20879|所属科室|所属科室
741|20908|所属科室|所属科室
2410|20890|所属科室|所属科室
5642|20887|所属科室|所属科室
4157|20869|所属科室|所属科室
8421|20906|所属科室|所属科室
7319|20887|所属科室|所属科室
7354|20906|所属科室|所属科室
5335|20884|所属科室|所属科室
4080|20881|所属科室|所属科室
2247|20899|所属科室|所属科室
3881|20864|所属科室|所属科室
4552|20872|所属科室|所属科室
8654|20867|所属科室|所属科室
2439|20879|所属科室|所属科室
1367|20869|所属科室|所属科室
5565|20867|所属科室|所属科室
11|20884|所属科室|所属科室
4720|20865|所属科室|所属科室
842|20904|所属科室|所属科室
3794|20897|所属科室|所属科室
7638|20897|所属科室|所属科室
2848|20884|所属科室|所属科室
5851|20869|所属科室|所属科室
5070|20864|所属科室|所属科室
2928|20860|所属科室|所属科室
5066|20908|所属科室|所属科室
3878|20864|所属科室|所属科室
6849|20897|所属科室|所属科室
3764|20873|所属科室|所属科室
3193|20898|所属科室|所属科室
3789|20908|所属科室|所属科室
6532|20897|所属科室|所属科室
6682|20867|所属科室|所属科室
6567|20879|所属科室|所属科室
8302|20884|所属科室|所属科室
1841|20865|所属科室|所属科室
7523|20884|所属科室|所属科室
1113|20908|所属科室|所属科室
8798|20869|所属科室|所属科室
4806|20869|所属科室|所属科室
4397|20864|所属科室|所属科室
8295|20897|所属科室|所属科室
5535|20860|所属科室|所属科室
124|20899|所属科室|所属科室
3090|20866|所属科室|所属科室
1395|20869|所属科室|所属科室
3178|20907|所属科室|所属科室
6223|20903|所属科室|所属科室
3111|20864|所属科室|所属科室
8687|20895|所属科室|所属科室
3057|20872|所属科室|所属科室
