:START_ID(disease)|:END_ID(disease)|type:STRING|name:STRING
5374|7253|并发症|并发症
53|23|并发症|并发症
7897|4796|并发症|并发症
8209|927|并发症|并发症
190|8328|并发症|并发症
7645|1695|并发症|并发症
1733|1429|并发症|并发症
7338|4256|并发症|并发症
8690|8481|并发症|并发症
2812|7315|并发症|并发症
8732|1198|并发症|并发症
6864|141|并发症|并发症
1763|702|并发症|并发症
4283|2578|并发症|并发症
763|760|并发症|并发症
27|195|并发症|并发症
4990|8801|并发症|并发症
4394|8765|并发症|并发症
7458|3649|并发症|并发症
5787|335|并发症|并发症
6101|4198|并发症|并发症
8143|4716|并发症|并发症
7783|2898|并发症|并发症
3521|1808|并发症|并发症
3586|258|并发症|并发症
5170|1713|并发症|并发症
2159|3998|并发症|并发症
4714|2429|并发症|并发症
7891|4810|并发症|并发症
7657|1204|并发症|并发症
1971|622|并发症|并发症
2332|912|并发症|并发症
7195|4610|并发症|并发症
2311|4180|并发症|并发症
122|5281|并发症|并发症
4344|3972|并发症|并发症
5374|1729|并发症|并发症
6775|167|并发症|并发症
7239|3340|并发症|并发症
1305|721|并发症|并发症
7231|760|并发症|并发症
8130|1709|并发症|并发症
1469|1461|并发症|并发症
5632|8387|并发症|并发症
1288|3384|并发症|并发症
1161|716|并发症|并发症
1697|1701|并发症|并发症
2056|2997|并发症|并发症
2190|5863|并发症|并发症
1343|3093|并发症|并发症
6075|6441|并发症|并发症
1790|355|并发症|并发症
2928|2499|并发症|并发症
1121|1812|并发症|并发症
4552|933|并发症|并发症
1273|242|并发症|并发症
1057|4585|并发症|并发症
4145|3062|并发症|并发症
5369|4508|并发症|并发症
5010|3972|并发症|并发症
3442|4722|并发症|并发症
208|195|并发症|并发症
1403|5977|并发症|并发症
121|1116|并发症|并发症
53|46|并发症|并发症
5322|1346|并发症|并发症
6285|4048|并发症|并发症
8306|933|并发症|并发症
2412|2398|并发症|并发症
2947|7757|并发症|并发症
4108|2898|并发症|并发症
6591|982|并发症|并发症
928|1510|并发症|并发症
3014|1865|并发症|并发症
3148|1939|并发症|并发症
245|2884|并发症|并发症
6887|6238|并发症|并发症
7091|355|并发症|并发症
1852|2496|并发症|并发症
8038|120|并发症|并发症
8147|258|并发症|并发症
6870|1126|并发症|并发症
4442|23|并发症|并发症
839|3696|并发症|并发症
1789|7454|并发症|并发症
647|25|并发症|并发症
2585|1312|并发症|并发症
4967|202|并发症|并发症
586|334|并发症|并发症
2955|1163|并发症|并发症
2485|1135|并发症|并发症
550|155|并发症|并发症
632|628|并发症|并发症
5504|1296|并发症|并发症
8136|1014|并发症|并发症
2529|2515|并发症|并发症
5459|7131|并发症|并发症
3907|203|并发症|并发症
1777|8779|并发症|并发症
5558|4991|并发症|并发症
6869|1926|并发症|并发症
1602|933|并发症|并发症
8628|6614|并发症|并发症
5588|7905|并发症|并发症
1059|3115|并发症|并发症
8367|7676|并发症|并发症
232|813|并发症|并发症
1914|3637|并发症|并发症
2652|933|并发症|并发症
5298|3037|并发症|并发症
6977|1135|并发症|并发症
8344|1659|并发症|并发症
6603|67|并发症|并发症
3688|1164|并发症|并发症
2412|3972|并发症|并发症
2844|1727|并发症|并发症
5689|760|并发症|并发症
8786|3340|并发症|并发症
5486|6614|并发症|并发症
8697|8801|并发症|并发症
4346|1626|并发症|并发症
8528|3752|并发症|并发症
2519|4|并发症|并发症
5414|532|并发症|并发症
3459|6441|并发症|并发症
2454|1716|并发症|并发症
6208|141|并发症|并发症
5967|2526|并发症|并发症
6775|40|并发症|并发症
5182|3574|并发症|并发症
5280|5643|并发症|并发症
6018|8613|并发症|并发症
2542|3147|并发症|并发症
8083|1429|并发症|并发症
3390|1713|并发症|并发症
545|94|并发症|并发症
1219|1730|并发症|并发症
7302|7134|并发症|并发症
4423|670|并发症|并发症
5502|2890|并发症|并发症
6559|7905|并发症|并发症
7244|1824|并发症|并发症
1645|60|并发症|并发症
4334|8489|并发症|并发症
5459|937|并发症|并发症
3869|4075|并发症|并发症
6864|6474|并发症|并发症
2128|677|并发症|并发症
3757|1373|并发症|并发症
5677|900|并发症|并发症
3660|1598|并发症|并发症
6807|21|并发症|并发症
5657|4405|并发症|并发症
8137|7313|并发症|并发症
8599|236|并发症|并发症
8219|781|并发症|并发症
2071|770|并发症|并发症
7664|1613|并发症|并发症
8232|311|并发症|并发症
1120|743|并发症|并发症
4738|1871|并发症|并发症
7532|4171|并发症|并发症
2535|138|并发症|并发症
3014|3421|并发症|并发症
4410|2207|并发症|并发症
7329|8711|并发症|并发症
3649|3409|并发症|并发症
1735|1424|并发症|并发症
4907|195|并发症|并发症
681|3340|并发症|并发症
505|770|并发症|并发症
798|1136|并发症|并发症
5309|643|并发症|并发症
5490|982|并发症|并发症
1014|1374|并发症|并发症
8102|2176|并发症|并发症
3790|2759|并发症|并发症
5966|1924|并发症|并发症
1403|203|并发症|并发症
129|8489|并发症|并发症
4363|1223|并发症|并发症
6158|772|并发症|并发症
863|180|并发症|并发症
1422|1437|并发症|并发症
5713|4423|并发症|并发症
4809|1551|并发症|并发症
1698|2382|并发症|并发症
7386|311|并发症|并发症
8634|1714|并发症|并发症
1194|194|并发症|并发症
6392|7219|并发症|并发症
447|4255|并发症|并发症
659|636|并发症|并发症
2199|987|并发症|并发症
8658|4048|并发症|并发症
5002|2073|并发症|并发症
2429|2539|并发症|并发症
647|1803|并发症|并发症
2633|3037|并发症|并发症
5209|2615|并发症|并发症
4850|59|并发症|并发症
5655|36|并发症|并发症
4305|2246|并发症|并发症
8357|1551|并发症|并发症
7788|342|并发症|并发症
3437|4835|并发症|并发症
8125|4111|并发症|并发症
7051|8711|并发症|并发症
42|368|并发症|并发症
8662|5977|并发症|并发症
433|933|并发症|并发症
7547|1803|并发症|并发症
3064|825|并发症|并发症
5037|1871|并发症|并发症
664|1126|并发症|并发症
4472|5779|并发症|并发症
5245|2759|并发症|并发症
866|4510|并发症|并发症
504|1957|并发症|并发症
3329|1579|并发症|并发症
6473|8801|并发症|并发症
8320|1892|并发症|并发症
1672|7944|并发症|并发症
6460|1895|并发症|并发症
6855|3861|并发症|并发症
8295|1714|并发症|并发症
2499|8323|并发症|并发症
2871|1563|并发症|并发症
5015|8779|并发症|并发症
6164|14|并发症|并发症
5088|1049|并发症|并发症
5537|1393|并发症|并发症
5725|2398|并发症|并发症
8269|8178|并发症|并发症
4157|33|并发症|并发症
7982|8518|并发症|并发症
2838|1208|并发症|并发症
4491|108|并发症|并发症
2490|6614|并发症|并发症
1558|3178|并发症|并发症
2259|3340|并发症|并发症
4242|3306|并发症|并发症
116|4088|并发症|并发症
7596|760|并发症|并发症
68|203|并发症|并发症
592|933|并发症|并发症
426|551|并发症|并发症
1896|1824|并发症|并发症
3863|203|并发症|并发症
5191|1923|并发症|并发症
655|3972|并发症|并发症
5412|4810|并发症|并发症
8115|3053|并发症|并发症
6217|236|并发症|并发症
5987|5977|并发症|并发症
2887|2531|并发症|并发症
6656|643|并发症|并发症
4913|1748|并发症|并发症
2554|2554|并发症|并发症
6204|4426|并发症|并发症
2465|8790|并发症|并发症
551|940|并发症|并发症
4278|2254|并发症|并发症
6395|1656|并发症|并发症
7749|677|并发症|并发症
489|3786|并发症|并发症
7876|7876|并发症|并发症
8502|8178|并发症|并发症
1116|1127|并发症|并发症
4976|1805|并发症|并发症
5400|5661|并发症|并发症
1883|760|并发症|并发症
1566|617|并发症|并发症
571|333|并发症|并发症
8355|4832|并发症|并发症
6148|253|并发症|并发症
8046|8722|并发症|并发症
3640|933|并发症|并发症
1691|2722|并发症|并发症
3217|1893|并发症|并发症
2591|138|并发症|并发症
7506|8178|并发症|并发症
6008|3409|并发症|并发症
4761|1136|并发症|并发症
4883|1819|并发症|并发症
147|195|并发症|并发症
657|654|并发症|并发症
927|933|并发症|并发症
6369|180|并发症|并发症
3884|4121|并发症|并发症
4520|8518|并发症|并发症
6163|3300|并发症|并发症
7593|1317|并发症|并发症
787|760|并发症|并发症
3447|4363|并发症|并发症
4202|258|并发症|并发症
4971|6839|并发症|并发症
51|6978|并发症|并发症
2568|1775|并发症|并发症
3985|236|并发症|并发症
3447|1701|并发症|并发症
5667|3005|并发症|并发症
6385|84|并发症|并发症
4840|416|并发症|并发症
8635|6507|并发症|并发症
8342|767|并发症|并发症
4576|4192|并发症|并发症
6449|857|并发症|并发症
3580|3272|并发症|并发症
537|311|并发症|并发症
2521|640|并发症|并发症
1053|3285|并发症|并发症
7922|4832|并发症|并发症
918|927|并发症|并发症
2555|7454|并发症|并发症
1212|643|并发症|并发症
3584|3053|并发症|并发症
2872|19|并发症|并发症
7066|781|并发症|并发症
7085|310|并发症|并发症
55|4240|并发症|并发症
6108|8489|并发症|并发症
7116|1656|并发症|并发症
6786|1136|并发症|并发症
5116|2282|并发症|并发症
391|3520|并发症|并发症
2595|3706|并发症|并发症
3168|195|并发症|并发症
8424|2662|并发症|并发症
7828|8346|并发症|并发症
8760|6315|并发症|并发症
3595|4832|并发症|并发症
1284|258|并发症|并发症
1501|19|并发症|并发症
3959|933|并发症|并发症
1861|7215|并发症|并发症
1320|5622|并发症|并发症
8512|8515|并发症|并发症
252|258|并发症|并发症
1071|3943|并发症|并发症
3525|2268|并发症|并发症
3025|121|并发症|并发症
2731|8779|并发症|并发症
5083|949|并发症|并发症
5849|138|并发症|并发症
2610|1135|并发症|并发症
4196|738|并发症|并发症
2641|854|并发症|并发症
5234|3520|并发症|并发症
7890|6441|并发症|并发症
3203|33|并发症|并发症
1638|1638|并发症|并发症
2665|4031|并发症|并发症
3501|355|并发症|并发症
2276|1498|并发症|并发症
211|167|并发症|并发症
5120|1746|并发症|并发症
3075|23|并发症|并发症
7332|994|并发症|并发症
2824|1569|并发症|并发症
5423|7804|并发症|并发症
4629|167|并发症|并发症
6059|4991|并发症|并发症
6050|8803|并发症|并发症
7395|7926|并发症|并发症
1138|4836|并发症|并发症
3033|253|并发症|并发症
6426|1923|并发症|并发症
1055|4832|并发症|并发症
7534|3943|并发症|并发症
8677|7340|并发症|并发症
8707|1181|并发症|并发症
4938|4363|并发症|并发症
6775|4201|并发症|并发症
6381|312|并发症|并发症
7657|1212|并发症|并发症
6447|108|并发症|并发症
6029|2398|并发症|并发症
2436|4367|并发症|并发症
5555|933|并发症|并发症
2665|8779|并发症|并发症
5389|6031|并发症|并发症
4154|4835|并发症|并发症
7489|4954|并发症|并发症
156|126|并发症|并发症
1804|1807|并发症|并发症
4309|815|并发症|并发症
4070|7485|并发症|并发症
5829|646|并发症|并发症
3941|3537|并发症|并发症
3378|1325|并发症|并发症
1404|8711|并发症|并发症
3469|2132|并发症|并发症
2398|6507|并发症|并发症
983|4031|并发症|并发症
2567|3300|并发症|并发症
6600|3943|并发症|并发症
8148|221|并发症|并发症
3975|52|并发症|并发症
5074|643|并发症|并发症
2044|2655|并发症|并发症
188|8489|并发症|并发症
3221|743|并发症|并发症
8698|3706|并发症|并发症
4|97|并发症|并发症
515|236|并发症|并发症
4375|1758|并发症|并发症
7394|7396|并发症|并发症
8596|7263|并发症|并发症
5650|792|并发症|并发症
7684|5731|并发症|并发症
6813|3998|并发症|并发症
502|312|并发症|并发症
785|2935|并发症|并发症
4383|5977|并发症|并发症
507|2282|并发症|并发症
3139|3998|并发症|并发症
3026|933|并发症|并发症
5910|1599|并发症|并发症
5030|1135|并发症|并发症
6539|312|并发症|并发症
5893|2073|并发症|并发症
5583|8606|并发症|并发症
4547|1136|并发症|并发症
3561|310|并发症|并发症
5233|828|并发症|并发症
744|2502|并发症|并发症
7502|6791|并发症|并发症
7703|6823|并发症|并发症
4824|4961|并发症|并发症
6955|4720|并发症|并发症
3881|8424|并发症|并发症
632|311|并发症|并发症
2514|820|并发症|并发症
8760|1136|并发症|并发症
6648|3333|并发症|并发症
156|167|并发症|并发症
2817|3113|并发症|并发症
2969|4283|并发症|并发症
4177|6823|并发症|并发症
7125|21|并发症|并发症
5944|194|并发症|并发症
5262|195|并发症|并发症
1322|6884|并发症|并发症
1601|6901|并发症|并发症
6144|933|并发症|并发症
4496|2468|并发症|并发症
4990|119|并发症|并发症
8184|1209|并发症|并发症
2594|138|并发症|并发症
1165|1166|并发症|并发症
3177|4011|并发症|并发症
7888|933|并发症|并发症
1423|798|并发症|并发症
3254|8801|并发症|并发症
2012|3752|并发症|并发症
1242|1240|并发症|并发症
2175|2967|并发症|并发症
2872|4944|并发症|并发症
1927|8390|并发症|并发症
7138|8308|并发症|并发症
5701|1209|并发症|并发症
3750|813|并发症|并发症
6867|1346|并发症|并发症
8116|97|并发症|并发症
5520|1543|并发症|并发症
6791|8779|并发症|并发症
7627|8518|并发症|并发症
7038|779|并发症|并发症
6130|94|并发症|并发症
209|1135|并发症|并发症
2965|2246|并发症|并发症
196|2975|并发症|并发症
4503|643|并发症|并发症
1993|3706|并发症|并发症
13|40|并发症|并发症
2517|1671|并发症|并发症
4138|8369|并发症|并发症
2398|2935|并发症|并发症
3933|793|并发症|并发症
2777|1621|并发症|并发症
7345|1142|并发症|并发症
7939|3977|并发症|并发症
5723|167|并发症|并发症
3970|6614|并发症|并发症
6416|22|并发症|并发症
460|6441|并发症|并发症
7679|7521|并发症|并发症
4702|275|并发症|并发症
8466|180|并发症|并发症
3203|322|并发症|并发症
203|4585|并发症|并发症
1273|239|并发症|并发症
2087|3005|并发症|并发症
3341|202|并发症|并发症
