id:ID(symptoms)|name:STRING|label:STRING
41035|妊娠斑|症状
41036|低血钾|症状
41037|啰音|症状
41038|色素异常|症状
41039|被迫体位|症状
41040|颈部潮红|症状
41041|输乳管阻塞|症状
41042|脑干梗塞|症状
41043|蔷薇疹样皮疹|症状
41044|细菌性心内膜炎|症状
41045|婴幼儿抽风|症状
41046|思维破裂|症状
41047|脂肪过多|症状
41048|肝腹水|症状
41049|呈肾上腺素能依赖性|症状
41050|右侧束支传导阻滞|症状
41051|旅行者水肿|症状
41052|锥虫性“下疳”|症状
41053|手指甲没有白色月牙|症状
41054|肉芽肿|症状
41055|佟靓|症状
41056|血性耳漏|症状
41057|足底脱皮|症状
41058|泪膜消失|症状
41059|宝宝缺乏安全感|症状
41060|眼白发黄|症状
41061|鼻和喉部灼热感|症状
41062|拇指和食指不能...|症状
41063|口唇和甲床略带青紫|症状
41064|盆腔脓肿|症状
41065|胀感|症状
41066|代谢性碱中毒|症状
41067|萎缩性痤疮|症状
41068|血脑屏障通透性高|症状
41069|肛裂|症状
41070|下肢水肿|症状
41071|口角下垂|症状
41072|咯血伴发热|症状
41073|面部皮肤油腻|症状
41074|眼屎多|症状
41075|手术后破伤风|症状
41076|环状肉芽肿|症状
41077|中心静脉压偏高|症状
41078|瞳孔出现黄白色反光|症状
41079|眼发胀、发干|症状
41080|角膜树枝状改变|症状
41081|言语凌乱|症状
41082|玫瑰疹|症状
41083|听力下降|症状
41084|脾阳虚|症状
41085|言语增多|症状
41086|集合管或乳头弥...|症状
41087|口角歪斜，无法说话|症状
41088|四肢抽搐|症状
41089|尿胆原排泻增加|症状
41090|均小型狭窄|症状
41091|颈椎变形|症状
41092|异位钙化|症状
41093|低镁血症|症状
41094|低血压|症状
41095|眼睑浮肿|症状
41096|溃疡外观呈虫蚀样|症状
41097|额叶癫痫的眶额区发作|症状
41098|侧支循环发育不充|症状
41099|情绪性厌食|症状
41100|粥样泻|症状
41101|腹痛|症状
41102|情绪低落|症状
41103|视力视野改变|症状
41104|胆囊壁变薄|症状
41105|鼻酸|症状
41106|失用步态|症状
41107|看不到脚尖步行困难|症状
41108|口干|症状
41109|运动性疲劳|症状
41110|儿童不敢平卧睡觉|症状
41111|儿童髋部疼痛|症状
41112|食道病变|症状
41113|直肠肛门内胀痛不适|症状
41114|搓手顿足|症状
41115|上臂短于前臂，...|症状
41116|菜花耳|症状
41117|角膜大小不等的...|症状
41118|牙齿小而稀疏|症状
41119|小管间质性肾炎|症状
41120|发热伴眼睛充血|症状
41121|乳头内陷|症状
41122|牙举欢|症状
41123|掌跖多汗|症状
41124|虹膜节段性萎缩|症状
41125|消化道狭窄|症状
41126|肌张力降低|症状
41127|额部白斑|症状
41128|新生儿反应低下|症状
41129|喉部刺痛|症状
41130|颌骨囊肿|症状
41131|呼气时胸口痛|症状
41132|脑白质稀疏|症状
41133|帅海林|症状
41134|颈部粗|症状
41135|“咳嗽水”上瘾|症状
41136|不全流产|症状
41137|头部及眼后部疼...|症状
41138|无故发笑|症状
41139|眼-头反射消失|症状
41140|蠕动感|症状
41141|深痱|症状
41142|肺部化脓性感染|症状
41143|锁骨上的搏动性肿块|症状
41144|鼻窦压痛|症状
41145|手抽筋|症状
41146|胸膜粘连|症状
41147|舞蹈病样动作|症状
41148|耳下区的韧实肿块|症状
41149|感染性肉芽肿|症状
41150|舌乳头消失|症状
41151|搭肩试验阳性|症状
41152|动静脉短路现象|症状
41153|粘液性水肿面容|症状
41154|口咽部水疱状损害|症状
41155|腕关节向尺侧偏...|症状
41156|肝弥漫性病变|症状
41157|网络依赖|症状
41158|绝经年龄过迟|症状
41159|小儿青盲|症状
41160|颌骨膨隆|症状
41161|胰腺内钙化|症状
41162|会厌炎|症状
41163|阴茎萎缩|症状
41164|胃肠动力差|症状
41165|恶病质面容|症状
41166|疥疮|症状
41167|静脉内持续性血流|症状
41168|男性小腹坠痛|症状
41169|突肤挺胸|症状
41170|肺源性呼吸困难|症状
41171|自动症|症状
41172|里急后重|症状
41173|凸甲|症状
41174|下蹲困难|症状
41175|唇圆或椭圆形红斑|症状
41176|尿道痒感|症状
41177|甲周炎|症状
41178|脑实质出血|症状
41179|小儿发烧后身上起红点|症状
41180|胸廓异常|症状
41181|癫痫性人格改变|症状
41182|气胸|症状
41183|凉结节|症状
41184|肾区压痛|症状
41185|嗜酸性粒细胞增多|症状
41186|肛门短时间阵发性钝痛|症状
41187|声门运动障碍|症状
41188|湿罗音|症状
41189|限局性巩膜膨隆肿物|症状
41190|儿童抽动症|症状
41191|闫未娟|症状
41192|阴虚胃痛|症状
41193|星迹步态|症状
41194|腰椎间盘突出|症状
41195|胆碱能危象|症状
41196|智力减低|症状
41197|败血症|症状
41198|眼结膜上出现瘀点|症状
41199|髋内翻|症状
41200|口酸伴有口苦烧心|症状
41201|指甲宽而短(宽...|症状
41202|枕大神经痛|症状
41203|唇外翻|症状
41204|血缺氧|症状
41205|早饱|症状
41206|角质增厚|症状
41207|瘤细胞浸润|症状
41208|足跟后凸|症状
41209|泪溢|症状
41210|腋毛变稀少|症状
41211|喉部有痰|症状
41212|尿酸代谢亢进|症状
41213|下颌后缩|症状
41214|精神活性物质所...|症状
41215|孕妇耻骨痛|症状
41216|口腔黏膜呈现青紫色|症状
41217|人中圆凸|症状
41218|桶状胸|症状
41219|粘膜增生性炎症|症状
41220|大量饮酒后突然...|症状
41221|阴唇发黑|症状
41222|丹毒|症状
41223|鼻粘膜肿胀|症状
41224|急性胃扩张|症状
41225|眼睑异物|症状
41226|血红蛋白尿|症状
41227|眼球内斜|症状
41228|分离性恍惚状态...|症状
41229|实火|症状
41230|低血容量休克|症状
41231|骨密度增加|症状
41232|月经期长痘|症状
41233|产后恶露不净有臭味|症状
41234|酒后便血|症状
41235|脑干损害体征|症状
41236|肢体不自主震颤|症状
41237|眦部缺损或眦缺损|症状
41238|黏液便|症状
41239|舌苔黄|症状
41240|口鼻周围发绀|症状
41241|流黄鼻涕|症状
41242|低颅压综合征|症状
41243|精索增粗肿胀|症状
41244|代超|症状
41245|粘膜疹|症状
41246|上眼睑增厚松弛|症状
41247|口淡黏腻|症状
41248|心脏刺痛|症状
41249|血管过敏性炎症|症状
41250|骨髓造血细胞再生障碍|症状
41251|手臂肌肉拉伤|症状
41252|脚臭|症状
41253|下背部僵硬和疼痛|症状
41254|小梁网色素沉着|症状
41255|肝气犯胃|症状
41256|静脉曲张|症状
41257|脐窝内有樱红色...|症状
41258|烂桃样血痰|症状
41259|失水|症状
41260|髌下疼痛|症状
41261|肝功能不全|症状
41262|舌淡体胖|症状
41263|恋爱挫折综合征|症状
41264|颞部疼痛|症状
41265|生殖器外伤|症状
41266|下腹疼痛|症状
41267|丹毒样外观|症状
41268|不偏向一侧，无...|症状
41269|尿液氨水味|症状
41270|阴茎和阴囊水肿|症状
41271|脊柱后突|症状
41272|肺实变|症状
41273|言语中断|症状
41274|外眼源性眩晕|症状
41275|趾(指)环状缩窄带|症状
41276|口唇苍白|症状
41277|息肉样损害|症状
41278|额叶癫痫的运动...|症状
41279|额头皱纹突然增加|症状
41280|阴茎表浅性溃疡|症状
41281|女性性早熟|症状
41282|脐窝内有肉芽组织增生|症状
41283|肺部出血|症状
41284|先天性乳糖不耐受|症状
41285|种植性结节|症状
41286|肩背痛|症状
41287|下肢感应痛或放...|症状
41288|尿黄似浓茶|症状
41289|疤痕形成|症状
41290|运动功能障碍|症状
41291|眼外转移|症状
41292|肢体过度肥大|症状
41293|运动气喘|症状
41294|青春期功血|症状
41295|吐血痰|症状
41296|乳房和生殖器萎缩|症状
41297|泪腺发炎|症状
41298|鼻内似有擤不出的鼻涕|症状
41299|智能障碍|症状
41300|舌体大且表面有沟纹|症状
41301|直立性低血压晕厥|症状
41302|眼睛发红|症状
41303|岳嗣凤|症状
41304|疤痕体质|症状
41305|出生时小头|症状
41306|低血糖症|症状
41307|胸膜增厚粘连|症状
41308|收缩期震颤|症状
41309|谵妄|症状
41310|阴囊坠胀痛|症状
41311|药物依赖|症状
41312|数脉|症状
41313|痰饮|症状
41314|内分泌功能亢进|症状
41315|闭目难立征|症状
41316|阴道持续流血不停|症状
41317|运动性失语|症状
41318|踝阵挛|症状
41319|乳溢一高泌乳素血症|症状
41320|食管体平滑肌部...|症状
41321|闫铁|症状
41322|指甲-骨四联征|症状
41323|妊娠毒血症|症状
41324|男子性功能障碍|症状
41325|鼻端形态不佳|症状
41326|肢体远侧常有麻痛|症状
41327|腿前内侧出现感觉异常|症状
41328|耳道划伤|症状
41329|眼睑震颤|症状
41330|酩酊感|症状
41331|手足脱皮|症状
41332|持续性弛张热|症状
41333|小儿嘴角溃疡|症状
41334|耳垂小|症状
41335|黏膜干燥|症状
41336|孕妇小腿浮肿|症状
41337|产后下腹坠痛或...|症状
41338|下腹胀痛|症状
41339|脐带感染|症状
41340|抽风|症状
41341|下肢或周身软瘫|症状
41342|孕早期腹痛|症状
41343|输卵管迂曲|症状
41344|痛经|症状
41345|脑功能不全|症状
41346|微血栓形成|症状
41347|足踝捩伤|症状
41348|触觉失调|症状
41349|尿流中断|症状
41350|无嗅脑|症状
41351|结小|症状
41352|浅静脉有一发红...|症状
41353|慌张步态|症状
41354|阴雨天颈肩背部酸痛|症状
41355|眼球会聚功能麻...|症状
41356|胸骨后异物阻塞...|症状
41357|心肺栓塞|症状
41358|前臂有旋前畸形|症状
41359|心源性水肿|症状
41360|阴道转移|症状
41361|吞酸|症状
41362|食管出血|症状
41363|腹部可触及巨大...|症状
41364|肛门直肠畸形|症状
41365|颈强直|症状
41366|丧偶后适应性障碍|症状
41367|血管伤|症状
41368|闪电样痛|症状
41369|中心静脉压偏低|症状
41370|胃窦狭窄|症状
41371|听力减退|症状
41372|眼角长斑|症状
41373|急性呼吸困难|症状
41374|拇指仅存软组织...|症状
41375|心内分流为右向左|症状
41376|肠壁水肿增厚|症状
41377|老年性白斑|症状
41378|自主神经危象|症状
41379|交叉腿|症状
41380|晨起时颈背部弥...|症状
41381|吐白沫痰|症状
41382|反复不愈的感染|症状
41383|肺外症状|症状
41384|结节性硬化|症状
41385|外耳道狭窄|症状
41386|孤独症|症状
41387|颌骨内似牙的硬组织|症状
41388|乳腺囊性增生|症状
41389|睫毛掉落|症状
41390|心肌灰白而松弛|症状
41391|思维奔逸|症状
41392|尿妊娠试验阳性|症状
41393|坏疽脓皮|症状
41394|子宫呈葫芦状|症状
41395|粪便硬结如羊粪状|症状
41396|戒断性痫性发作|症状
41397|头部偏向一侧做...|症状
41398|丘脑出血|症状
41399|尿中持续性排钠|症状
41400|尿道口有白膜形成|症状
41401|儿童大便失禁|症状
41402|听觉疲劳|症状
41403|上腹不适|症状
41404|纵隔增宽|症状
41405|肺功能失常|症状
41406|眼球运动偏斜扭转|症状
41407|腰椎不稳|症状
41408|手套或短袜子式...|症状
41409|肌阵挛|症状
41410|耳后乳突水肿|症状
41411|耳鼓膜破裂|症状
41412|面色潮红|症状
41413|交感神经代偿性亢进|症状
41414|产后垂体坏死|症状
41415|气短|症状
41416|脂肪痢|症状
41417|肝脂肪变|症状
41418|交替性暴食厌食|症状
41419|拇指三节|症状
41420|虚火牙痛|症状
41421|肾缺血|症状
41422|闫维|症状
41423|腊肠趾|症状
41424|粘性渗出性薄膜|症状
41425|思维中断|症状
41426|Asperge...|症状
41427|癫痫性头痛|症状
41428|肠易激综合征|症状
41429|懒胆囊|症状
41430|夜间头痛|症状
41431|手指小关节痛肿|症状
41432|月经前水肿|症状
41433|纤维膜包裹|症状
41434|青少年脊柱侧凸|症状
41435|长骨粗大|症状
41436|口臭|症状
41437|口角和鼻周出现...|症状
41438|拇指征|症状
41439|血压偏低|症状
41440|鼻黏膜和鼻甲萎缩|症状
41441|牙缝增宽|症状
41442|骨痹|症状
41443|口炎|症状
41444|剥脱性皮炎|症状
41445|手指发绀或坏死|症状
41446|类似荨麻疹的皮...|症状
41447|软组织肿胀|症状
41448|膝关节肿胀积血|症状
41449|淋巴管破裂|症状
41450|奔马律心音|症状
41451|直立性尿蛋白|症状
41452|进食过硬的食物...|症状
41453|便血且血与粪便混合|症状
41454|震水音|症状
41455|静脉回流障碍|症状
41456|呼吸性碱中毒|症状
41457|肝内管梗阻|症状
41458|胃重复畸形|症状
41459|阴道排出碎块组织|症状
41460|体癣|症状
41461|眼球挫伤|症状
41462|右下腹痛伴呕吐|症状
41463|抗感染能力下降|症状
41464|肝浊音界缩小或消失|症状
41465|婴儿需要较大量...|症状
41466|腹腔出血|症状
41467|桥脑出血|症状
41468|半乳糖血症|症状
41469|蔗糖-异麦芽糖...|症状
41470|经常口渴|症状
41471|透明血管型|症状
41472|头皮结痂|症状
41473|同向偏盲|症状
41474|幽门狭窄|症状
41475|口唇泛红|症状
41476|良性溃疡改变|症状
41477|蹒跚步态|症状
41478|肝淀粉样变性|症状
41479|动脉出血|症状
41480|色素性皮损|症状
41481|无动性缄默|症状
41482|磨牙后垫红肿|症状
41483|眼球压痛|症状
41484|化脓性腮腺炎|症状
41485|磷烧伤合并中毒|症状
41486|小儿发热|症状
41487|雄激素依赖|症状
41488|一侧腰腹突发“...|症状
41489|食管对称性膨大|症状
41490|自恋|症状
41491|产后大便失禁|症状
41492|眼压突然迅速升高|症状
41493|恋兽型性变态|症状
41494|匙状指（趾）|症状
41495|听觉障碍|症状
41496|毒品依赖|症状
41497|顽固性高血压|症状
41498|老年性眩晕|症状
41499|褪黑色素增多|症状
41500|膀胱痉挛|症状
41501|尿液呈黑色|症状
41502|胯骨痛|症状
41503|迟强强|症状
41504|上额窦囊肿|症状
41505|疼痛性股青肿|症状
41506|乳头脱皮|症状
41507|眼睑脓肿|症状
41508|肾衰竭|症状
41509|球蛋白异常|症状
41510|精液带血|症状
41511|上腹及腰背部有...|症状
41512|无宫缩间歇|症状
41513|手酸|症状
41514|眨眼不止|症状
41515|喉管阻塞|症状
41516|睡眠-觉醒时间...|症状
41517|泌乳障碍|症状
41518|伤口愈合发痒|症状
41519|乳头侵蚀|症状
41520|下颌前突|症状
41521|粘膜充血|症状
41522|肌纤维大小不等|症状
41523|脖子扭痛|症状
41524|碘伏过敏|症状
41525|臂丛神经受累|症状
41526|胎儿肾盂分离|症状
41527|排水样血性大便|症状
41528|输尿管囊肿|症状
41529|非感染性发热|症状
41530|指甲干瘪|症状
41531|职业神经症|症状
41532|流产|症状
41533|颈软不能抬头|症状
41534|耳痒|症状
41535|面部皮肤过敏|症状
41536|闫鹏辉|症状
41537|耳郭突出|症状
41538|阴道溃疡|症状
41539|哭泣晕厥|症状
41540|营养障碍|症状
41541|眼睑闭合不全|症状
41542|停经|症状
41543|回盲部结核|症状
41544|苟飞|症状
41545|腰背酸痛|症状
41546|四叠体受压|症状
41547|粉碎性骨折|症状
41548|偏盲|症状
41549|无名指半月甲呈粉红色|症状
41550|脐血|症状
41551|肾脏破裂|症状
41552|悬雍垂松弛细长|症状
41553|小指指甲有凹陷|症状
41554|斜视性弱视|症状
41555|钝痛|症状
41556|胚胎发育供血不足|症状
41557|膀胱纤维化|症状
41558|下巴关节疼|症状
41559|盆腔坠痛|症状
41560|声门以上的损伤|症状
41561|淋巴结节|症状
41562|肝窦扩张|症状
41563|心脏压塞征象|症状
41564|间歇性耳痛|症状
41565|医生|症状
41566|阴道黏膜膨胀|症状
41567|缄默症|症状
41568|吸烟胸痛|症状
41569|绝经过渡期及绝...|症状
41570|假性前房积脓|症状
41571|昏迷|症状
41572|精子质量下降|症状
41573|接触性出血|症状
41574|肝内钙化|症状
41575|第三心音奔马律|症状
41576|颈短|症状
41577|逆行性细菌感染|症状
41578|室颤|症状
41579|眼内有异物感|症状
41580|急性阴道感染|症状
41581|脑细胞出现营养...|症状
41582|奇脉|症状
41583|小腿外侧及足背...|症状
41584|肾血管畸形|症状
41585|悬垂型心脏|症状
41586|重度肥胖|症状
41587|肌肉拉伤|症状
41588|坐骨大小孔区出现压痛|症状
41589|肝虚|症状
41590|反复抽搐|症状
41591|品行障碍|症状
41592|鲜红色乳头状赘...|症状
41593|咀嚼肌肥大|症状
41594|体循环淤血|症状
41595|南康立|症状
41596|上尿路结构和功能损害|症状
41597|粪便中排出的粪...|症状
41598|剧烈运动后哮喘|症状
41599|咽反射|症状
41600|动眼危象|症状
41601|小脑体征|症状
41602|子宫直肠窝积液|症状
