creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1351560302613|30786325577795|1099511726168
1351374889929|28587302322297|1099511726168
1351598227205|13194139533343|1099511726168
1351717112895|17592186045748|1099511726168
1351239104206|30786325578933|1099511726168
1351562769956|10995116278996|1099511726168
1351693197649|2199023256479|1099511726168
1351271650622|17592186044674|1099511726168
1351654987262|30786325578988|1099511726168
1351767493085|2199023257110|1099511726168
1351418523212|13194139534879|1099511726168
1351345433457|28587302323691|1099511726168
1351822854727|26388279068184|1099511726168
1351324610817|71|1099511726168
1351787092834|4398046511851|1099511726168
1351772009255|8796093023477|1099511726168
1352704632065|30786325578905|1099511726234
1352872414402|6597069767597|1099511726234
1352792969373|604|1099511726234
1345091975293|24189255812167|1030792249586
1345328478636|30786325578905|1030792249586
1345578598733|6597069767597|1030792249586
1345423089921|604|1030792249586
1345243697595|2199023255851|1030792249586
1345118647816|1204|1030792249586
1345085636908|2199023256599|1030792249586
1345148120141|4398046511661|1030792249586
1345509467036|30786325577795|1030792249586
1345090692043|28587302322297|1030792249586
1345295485350|13194139533343|1030792249586
1345597523123|17592186045748|1030792249586
1345467183335|30786325578933|1030792249586
1345055326491|10995116278996|1030792249586
1345174042165|2199023256479|1030792249586
1345166040884|17592186044674|1030792249586
1345211267542|30786325578988|1030792249586
1345520346327|2199023257110|1030792249586
1345473800038|13194139534879|1030792249586
1345232375694|28587302323691|1030792249586
1345461309668|26388279068184|1030792249586
1345085182929|71|1030792249586
1345455990482|4398046511851|1030792249586
1345384577155|8796093023477|1030792249586
1345240895862|4398046511407|1030792249586
1350658943575|24189255812167|1099511726414
1351005285774|30786325578905|1099511726414
1351164344576|6597069767597|1099511726414
1350927708339|604|1099511726414
1350978176095|2199023255851|1099511726414
1350730899468|1204|1099511726414
1350812929020|2199023256599|1099511726414
1351154271894|4398046511661|1099511726414
1351024404676|30786325577795|1099511726414
1350659941391|28587302322297|1099511726414
1350908767829|13194139533343|1099511726414
1350635672080|17592186045748|1099511726414
1350793640627|30786325578933|1099511726414
1350620433438|10995116278996|1099511726414
1351165468274|2199023256479|1099511726414
1351065645370|17592186044674|1099511726414
1351049691827|30786325578988|1099511726414
1350706676180|13194139534879|1099511726414
1351161616980|28587302323691|1099511726414
1350846627278|26388279068184|1099511726414
1350746638589|71|1099511726414
1350708118524|4398046511851|1099511726414
1351045784541|8796093023477|1099511726414
1351072243355|4398046511407|1099511726414
1349634507495|24189255812612|1099511726540
1350478281725|17592186045284|1099511727213
1350897609595|8796093023099|1099511727213
1350948653289|13194139534261|1099511727213
1350392134103|17592186044850|1099511727213
1350661576145|181|1099511727213
1350526286906|6597069767839|1099511727213
1350855035823|32985348834069|1099511727213
1350439842135|24189255812389|1099511727213
1350586819366|10995116279358|1099511727213
1350874904144|24189255812556|1099511727213
1350592865021|10995116278104|1099511727213
1350745624706|756|1099511727213
1350924885902|2199023256946|1099511727213
1350465716115|13194139533620|1099511727213
1350422559043|26388279068086|1099511727213
1350674246109|10995116279002|1099511727213
1350470816732|6597069768129|1099511727213
1350792654711|1640|1099511727213
1350592789066|26388279067562|1099511727213
1350522471178|21990232556739|1099511727213
1350622138830|28587302323401|1099511727213
1350425824888|32985348833999|1099511727213
1350795671044|28587302323263|1099511727213
1350500232097|13194139534051|1099511727213
1350950156921|30786325578881|1099511727213
1350688701989|10995116278482|1099511727213
1350433193934|24189255811142|1099511727213
1350398303317|19791209300504|1099511727213
1350742728141|28587302323795|1099511727213
1350611526511|21990232556466|1099511727213
1350510906553|1270|1099511727213
1350765411943|4398046511989|1099511727213
1350734273718|28587302322697|1099511727213
1350386991064|15393162790474|1099511727213
1350844540259|2199023257110|1099511727213
1350763052649|4398046512328|1099511727213
1298002398454|4398046511613|412316960540
1354153463313|6597069767597|1168231204705
1351243195646|910|1099511728889
1351520798417|4398046512195|1099511728889
1351396693270|10995116278727|1099511728889
1351624433220|17592186045707|1099511728889
1351274247435|17592186045813|1099511728889
1351386591948|19791209300156|1099511728889
1351158392609|19791209300223|1099511728889
1351671609272|19791209300650|1099511728889
1351542231211|19791209300778|1099511728889
1351552971166|24189255811433|1099511728889
1351451203141|24189255812167|1099511728889
1351462920050|24189255812574|1099511728889
1351651392381|24189255812761|1099511728889
1311870135888|910|618475391892
1336849896828|6597069767080|893353298839
1296133768471|910|412316961690
1296393898225|1130|412316961690
1296354665555|1246|412316961690
1296381194182|1428|412316961690
1296391885387|1448|412316961690
1296192698832|1467|412316961690
1296021613638|2199023255573|412316961690
1296051068289|2199023255767|412316961690
1296350351719|2199023255851|412316961690
1296209020877|2199023255862|412316961690
1296198452527|2199023256293|412316961690
1296399540729|2199023256479|412316961690
1296408043701|2199023257001|412316961690
1296005306752|4398046511147|412316961690
1295972817138|4398046511602|412316961690
1296113991814|4398046511661|412316961690
1295899110858|4398046511851|412316961690
1296322647263|4398046511934|412316961690
1295884878000|4398046512273|412316961690
1295819696791|4398046512328|412316961690
1296315465972|6597069766793|412316961690
1295938568278|6597069767044|412316961690
1295862567026|6597069767080|412316961690
1296215790427|6597069767115|412316961690
1296264246633|6597069767653|412316961690
1295867247274|6597069767744|412316961690
1296315077104|8796093022904|412316961690
1296144321047|8796093022945|412316961690
1296408443516|8796093023425|412316961690
1295985593634|8796093023536|412316961690
1296100643099|8796093023892|412316961690
1296210351432|10995116278066|412316961690
1296077994917|10995116278482|412316961690
1296171387994|13194139534003|412316961690
1296164763599|13194139534651|412316961690
1336581808375|13194139534533|893353298845
1352670680463|8796093023892|1099511729110
1307940641947|17592186045284|549755915276
1308329755920|17592186045625|549755915276
1344333866220|26388279067357|1030792252847
1330330199255|773|824633822810
1330163703297|1364|824633822810
1330127910845|1661|824633822810
1330080314161|2199023256599|824633822810
1329889012359|4398046512269|824633822810
1329960177758|4398046512445|824633822810
1330161101325|8796093022884|824633822810
1329916203608|8796093023321|824633822810
1330382545582|8796093023537|824633822810
1329986302540|10995116278326|824633822810
1329974311561|10995116279024|824633822810
1330191007071|15393162790417|824633822810
1330406586831|17592186044648|824633822810
1330220883241|17592186045169|824633822810
1330249454795|19791209301084|824633822810
1330199142065|21990232556140|824633822810
1329944363869|21990232556367|824633822810
1329953319176|21990232556892|824633822810
1329889958913|24189255811104|824633822810
1330273465654|24189255811896|824633822810
1330194998389|24189255812167|824633822810
1329914235546|26388279067210|824633822810
1329977860192|26388279067357|824633822810
1330167125550|26388279067773|824633822810
1348015919074|773|1099511729799
1348028580336|1364|1099511729799
1348062754439|1661|1099511729799
1347953089263|2199023256599|1099511729799
1347834548190|4398046512269|1099511729799
1348110590900|4398046512445|1099511729799
1348320651052|8796093022884|1099511729799
1348241798809|8796093023321|1099511729799
1347917047216|8796093023537|1099511729799
1347798346134|10995116278326|1099511729799
1348203511194|10995116279024|1099511729799
1347957225644|15393162790417|1099511729799
1347977575869|17592186044648|1099511729799
1348189751067|17592186045169|1099511729799
1347891358747|19791209301084|1099511729799
1348326999933|21990232556140|1099511729799
1348223581289|21990232556367|1099511729799
1347920503762|21990232556892|1099511729799
1348168713674|24189255811104|1099511729799
1347970450123|24189255811896|1099511729799
1348078391389|24189255812167|1099511729799
1348038809310|26388279067210|1099511729799
1347888885646|26388279067357|1099511729799
1348108831329|28587302323340|1099511729799
1348301250563|32985348834355|1099511729799
1347918712386|17592186044648|1099511730024
1348202064126|17592186045169|1099511730024
1285770587910|4398046512445|274878009229
1296868119293|773|412316962715
1296480137310|1364|412316962715
1296400083802|1661|412316962715
1296832564521|2199023256599|412316962715
1296373498736|4398046512269|412316962715
1296861962143|8796093022884|412316962715
1296603063874|10995116278326|412316962715
1296815577060|10995116279024|412316962715
1315245541179|773|618475392928
1331651962039|4398046512269|893353299888
1297161461139|773|412316962747
1297497633512|1364|412316962747
1297298277552|1661|412316962747
1297575363245|2199023256599|412316962747
1297367257711|4398046512269|412316962747
1297344174688|8796093023321|412316962747
1297109926719|10995116278326|412316962747
1298020687642|773|412316962765
1297811281836|1364|412316962765
1297832206801|1661|412316962765
1297680686929|2199023256599|412316962765
1297713838308|4398046512445|412316962765
1298108899856|10995116278326|412316962765
1297538627516|10995116279024|412316962765
1317403189656|1364|687194869717
1317345728890|1661|687194869717
1317442141024|2199023256599|687194869717
1317835147467|4398046512445|687194869717
1317549905545|8796093022884|687194869717
1317503196871|8796093023321|687194869717
1317757149388|8796093023537|687194869717
1317828366804|10995116278326|687194869717
1317769976738|10995116279024|687194869717
1317486504538|15393162790417|687194869717
1317765822792|17592186044648|687194869717
1317466248192|19791209301084|687194869717
1317494788317|21990232556140|687194869717
1289636818005|1364|343597486047
1290105136038|1661|343597486047
1289709238067|2199023256599|343597486047
1289897530722|4398046512269|343597486047
1289948966110|4398046512445|343597486047
1289692892566|8796093023537|343597486047
1290058026624|10995116279024|343597486047
1328923494207|8796093023537|824633823217
1329091059542|10995116278326|824633823217
1329020677601|10995116279024|824633823217
1329323289366|15393162790417|824633823217
1328758924213|17592186044648|824633823217
1328844925959|15393162790417|824633823229
1299438188605|1661|412316962848
1349963792118|8796093023321|1099511730209
1350508435851|4398046512269|1099511730219
1313089239162|17592186045169|618475393091
1282024068790|910|206158532968
1319969176360|6597069767047|687194870210
1300721083239|4398046512336|481036440056
1347234475176|659|1030792254016
1341355802110|42|962072777332
1341356778009|659|962072777332
1340891182092|910|962072777332
1341214514386|1640|962072777332
1341316445722|2199023256083|962072777332
1340856579506|2199023256361|962072777332
1341334316151|4398046511926|962072777332
1341292719530|4398046511989|962072777332
1341275206672|4398046512008|962072777332
