creationdate:LONG|:START_ID(Person)|:END_ID(Person)
1349058300795|2199023256363|26388279067210
1338411724436|2199023256363|26388279068275
1348721838470|2199023256363|28587302322562
1348541552148|2199023256363|28587302322767
1344604061129|2199023256363|30786325577918
1347957897741|2199023256363|30786325578980
1307296161655|2199023256377|4398046511247
1284841208212|2199023256377|4398046512195
1296048207875|2199023256377|8796093023077
1306724806786|2199023256377|8796093023209
1320227782444|2199023256377|17592186045284
1328213080036|2199023256377|19791209301531
1345344514645|2199023256377|26388279067210
1333835878416|2199023256383|17592186045408
1342985704133|2199023256383|19791209300227
1339692815758|2199023256383|26388279067210
1347180752298|2199023256383|32985348834010
1351169679207|2199023256425|4398046512008
1311598563213|2199023256425|8796093022784
1322907291914|2199023256425|8796093023537
1340580911132|2199023256425|10995116278912
1318380110151|2199023256425|13194139533966
1351843179280|2199023256425|13194139534936
1351350680807|2199023256425|15393162789916
1324986941640|2199023256425|15393162789958
1340560495395|2199023256425|17592186044645
1323491382686|2199023256425|19791209301104
1341879773572|2199023256425|21990232556036
1344719051519|2199023256425|24189255811756
1339241844513|2199023256425|26388279066641
1353778008118|2199023256425|28587302322307
1335103078283|2199023256425|28587302323099
1351407208031|2199023256425|35184372090503
1301222215734|2199023256446|4398046512269
1352336764369|2199023256446|8796093022260
1305783560671|2199023256446|8796093022784
1346114432253|2199023256446|8796093023809
1347858301451|2199023256446|10995116278624
1349073074079|2199023256446|15393162789958
1323918587244|2199023256446|17592186045071
1312801121292|2199023256446|19791209300590
1326642300544|2199023256446|19791209301317
1322293231268|2199023256446|21990232556493
1340732441893|2199023256446|21990232556540
1341387148235|2199023256446|21990232556623
1336675509398|2199023256446|24189255811431
1346599988189|2199023256446|24189255812167
1353341921761|2199023256446|24189255812617
1348297644619|2199023256446|28587302322297
1334831974912|2199023256446|28587302323163
1352469134660|2199023256446|35184372089370
1352878757684|2199023256446|35184372090106
1353804302058|2199023256446|37383395344633
1352813226957|2199023256472|4398046511934
1294501631352|2199023256472|4398046512405
1318356887506|2199023256472|6597069766793
1330148413924|2199023256472|6597069767638
1324521341411|2199023256472|10995116277782
1328049016632|2199023256472|10995116278066
1327774067227|2199023256472|15393162789820
1346087540400|2199023256472|19791209301603
1329956598797|2199023256472|21990232556445
1329471139131|2199023256472|21990232556617
1341088011233|2199023256472|26388279067176
1332667107462|2199023256472|26388279067202
1340866929290|2199023256472|26388279067210
1334116247846|2199023256472|26388279068086
1351174511556|2199023256472|28587302322534
1344733317612|2199023256472|28587302323314
1350164493216|2199023256472|28587302323659
1351324201678|2199023256472|30786325578598
1344553559688|2199023256472|30786325578726
1347838497473|2199023256472|30786325578905
1354078763457|2199023256472|32985348834826
1351316916707|2199023256472|35184372088955
1352397867653|2199023256472|35184372089698
1283486886063|2199023256479|2199023256904
1288335577294|2199023256479|2199023257001
1353791240364|2199023256479|4398046511304
1286327959882|2199023256479|4398046511908
1279601643314|2199023256479|4398046511934
1277890239111|2199023256479|4398046512405
1320367198377|2199023256479|6597069766697
1282629105871|2199023256479|6597069767047
1298687126295|2199023256479|6597069767080
1306559296067|2199023256479|10995116277819
1325501050844|2199023256479|10995116278083
1299429384025|2199023256479|10995116278358
1299692856872|2199023256479|10995116278803
1310077126341|2199023256479|10995116279045
1312516276058|2199023256479|10995116279130
1324322130845|2199023256479|13194139533343
1327359365101|2199023256479|13194139533372
1298912445748|2199023256479|13194139533448
1343175132664|2199023256479|13194139533577
1323910741075|2199023256479|13194139533721
1339826836638|2199023256479|13194139534224
1351617727968|2199023256479|13194139534936
1350873510052|2199023256479|13194139534942
1347769180379|2199023256479|15393162788951
1306998657789|2199023256479|15393162789357
1340157190802|2199023256479|15393162789464
1339651324573|2199023256479|15393162789811
1318548895407|2199023256479|15393162790123
1340588137906|2199023256479|17592186044794
1343477872920|2199023256479|17592186045196
1348111014742|2199023256479|17592186045627
1345003972594|2199023256479|17592186045695
1351145532453|2199023256479|19791209300812
1346459839533|2199023256479|19791209300926
1348669871381|2199023256479|19791209301454
1320866355099|2199023256479|21990232556540
1323246557902|2199023256479|21990232556711
1340098217486|2199023256479|21990232557010
1344263377437|2199023256479|24189255811433
1339570252549|2199023256479|24189255812556
1351563246615|2199023256479|26388279067210
1344876785339|2199023256479|28587302322848
1348521104216|2199023256479|30786325578300
1349069410256|2199023256479|30786325578859
1352800790771|2199023256479|32985348833938
1347155314891|2199023256479|32985348834574
1351608148017|2199023256479|35184372089270
1348305863294|2199023256479|35184372090046
1347990434965|2199023256479|35184372090190
1352955831087|2199023256479|37383395345707
1312850829261|2199023256503|2199023256738
1316480657130|2199023256503|4398046511577
1337639381396|2199023256503|4398046512405
1296625605913|2199023256503|6597069767381
1308790522125|2199023256503|6597069768167
1292107978895|2199023256503|8796093022572
1353448315318|2199023256503|8796093022948
1350237911517|2199023256503|10995116278996
1348486010984|2199023256503|13194139533577
1303108072298|2199023256503|13194139533919
1335892989898|2199023256503|13194139534169
1333091814984|2199023256503|13194139534447
1348554311139|2199023256503|13194139534792
1324363322726|2199023256503|17592186044645
1325765486582|2199023256503|17592186044744
1348612399009|2199023256503|17592186045488
1323138968666|2199023256503|19791209301377
1334280094302|2199023256503|21990232556059
1329066355312|2199023256503|21990232556493
1348344462791|2199023256503|24189255811148
1323389232233|2199023256503|24189255811326
1354049224797|2199023256503|24189255812167
1340617822428|2199023256503|24189255812554
1352239261337|2199023256503|24189255812726
1349181679934|2199023256503|26388279067204
1338436874295|2199023256503|26388279067210
1333243141326|2199023256503|26388279068275
1340464169404|2199023256503|28587302322216
1353844029115|2199023256503|28587302322876
1339450816170|2199023256503|28587302323163
1349876570039|2199023256503|30786325578726
1340116970382|2199023256503|30786325578959
1345373372607|2199023256503|32985348833610
1347166742765|2199023256503|32985348834507
1348943336646|2199023256503|35184372089698
1352361706780|2199023256503|35184372089798
1332528345978|2199023256532|21990232556610
1346486209974|2199023256532|28587302322767
1348613626792|2199023256532|35184372089100
1334414536017|2199023256554|15393162789106
1319265309426|2199023256573|4398046512008
1310926751958|2199023256573|4398046512195
1280920355658|2199023256573|4398046512405
1298619338733|2199023256573|8796093023077
1343184873238|2199023256573|8796093023614
1344310949598|2199023256573|15393162789916
1319485942586|2199023256573|17592186045041
1335596655881|2199023256573|17592186045364
1353492421093|2199023256573|19791209300191
1329283871456|2199023256573|19791209300224
1321749101673|2199023256573|19791209301511
1331692450222|2199023256573|21990232556064
1327099491134|2199023256573|21990232556235
1347650456418|2199023256573|21990232557020
1339898234339|2199023256573|24189255811142
1333383204402|2199023256573|24189255811433
1339132058993|2199023256573|26388279067204
1352767690783|2199023256573|26388279067210
1348867269391|2199023256573|28587302322307
1352800355645|2199023256573|35184372089265
1287321523304|2199023256576|4398046512405
1352668707023|2199023256576|6597069766769
1312471857627|2199023256576|17592186045996
1325184353842|2199023256576|19791209300358
1348282729437|2199023256576|21990232556183
1334749887284|2199023256576|24189255812167
1353491556116|2199023256576|35184372089942
1310148889695|2199023256599|4398046511348
1353778242492|2199023256599|4398046512445
1277509225414|2199023256599|4398046512803
1349090060171|2199023256599|10995116278326
1330612419748|2199023256599|10995116278836
1341991237338|2199023256599|15393162790235
1319622216932|2199023256599|17592186044648
1334627741300|2199023256599|17592186044846
1349596415626|2199023256599|17592186045284
1319132240293|2199023256599|21990232556030
1343502557491|2199023256599|21990232556302
1316471623037|2199023256599|21990232556367
1334828965889|2199023256599|21990232556617
1321326878913|2199023256599|21990232556892
1332607700847|2199023256599|21990232557010
1328221948953|2199023256599|24189255812037
1328063308332|2199023256599|24189255812167
1330541250678|2199023256599|26388279066944
1341105401615|2199023256599|26388279067210
1338873078278|2199023256599|28587302322297
1353907045480|2199023256599|32985348834355
1343945908296|2199023256616|8796093023077
1279999525985|2199023256657|2199023256752
1308790756318|2199023256657|4398046511458
1345001651799|2199023256657|4398046511577
1315247397809|2199023256657|4398046511608
1320016167784|2199023256657|4398046512388
1311538668644|2199023256657|6597069767722
1295223421051|2199023256657|6597069767811
1336649787738|2199023256657|10995116277782
1311654155861|2199023256657|13194139533966
1327546912068|2199023256657|13194139534261
1345746355552|2199023256657|13194139534338
1345592528855|2199023256657|13194139534868
1343252432854|2199023256657|17592186045934
1345621164345|2199023256657|19791209300650
1319690688866|2199023256657|19791209301265
1343667392608|2199023256657|19791209301377
1342028642970|2199023256657|21990232556059
1326843064771|2199023256657|21990232556064
1320724479234|2199023256657|21990232556524
1329376729972|2199023256657|21990232556617
1318597047581|2199023256657|21990232556984
1344679035364|2199023256657|21990232557110
1327887593318|2199023256657|24189255811148
1334744739898|2199023256657|26388279067202
1351946342642|2199023256657|30786325578612
1353559788252|2199023256657|32985348834257
1353945514401|2199023256657|35184372089633
1351240252291|2199023256657|35184372089698
1353678635016|2199023256657|35184372090060
1288412612578|2199023256666|4398046512405
1343357799964|2199023256666|10995116279024
1292925255147|2199023256720|2199023257001
1327081419141|2199023256720|4398046512405
1350085488640|2199023256720|26388279067210
1332606483749|2199023256738|6597069767381
1340435699074|2199023256738|19791209300358
1307289721565|2199023256752|8796093023851
1353316939342|2199023256752|10995116279197
1354105072793|2199023256752|13194139534792
1318916454852|2199023256752|17592186044850
1349645200099|2199023256752|19791209300150
1330638453355|2199023256752|21990232556792
1344861439059|2199023256752|24189255812167
1322192992321|2199023256752|24189255812726
1351413675160|2199023256752|26388279068275
1347602389632|2199023256752|32985348834574
1337586706212|2199023256791|2199023257212
1345345139145|2199023256791|24189255811723
1353650714068|2199023256791|28587302323340
1342452351715|2199023256791|28587302323557
1348331063768|2199023256791|30786325578190
1352180130964|2199023256791|35184372089942
1294401508421|2199023256810|4398046512405
1330985999104|2199023256810|26388279067210
1350423298458|2199023256810|30786325578612
1284186846811|2199023256818|2199023257001
1314225344985|2199023256818|4398046511989
1331944075178|2199023256818|8796093022402
1317543390052|2199023256818|8796093023477
1343165009249|2199023256818|10995116277851
1349932814664|2199023256818|10995116279452
1309238820553|2199023256818|15393162789716
