creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1336608186335|962072800696|1
1330695053422|824633847499|1
1329055296691|824633847500|1
1314883587797|618475417293|1
1330701444874|824633847503|1
1352394386398|1099511754452|1
1349382370077|1099511754453|109
1349365573879|1099511754454|109
1326790503929|824633847511|74
1313070206514|618475417304|1
1335326975835|893353324251|65
1342755345444|1030792277725|53
1344512976080|1030792277726|58
1347309052681|1099511754463|50
1338219253596|962072800992|53
1350636532952|1099511754465|48
1342733407294|1030792277731|53
1345208522370|1030792277735|53
1342747191079|1030792277736|1
1345232097714|1030792277737|1
1351277888521|1099511754475|109
1351276482979|1099511754476|102
1351357560583|1099511754478|67
1351971234728|1099511754480|1
1351278995792|1099511754481|74
1352834329386|1168231231219|103
1282075507024|206158556917|17
1347353295517|1099511754486|50
1335316477024|893353324279|65
1347353305786|1099511754488|80
1338210066549|962072801017|53
1351035212348|1099511754490|67
1313072457486|618475417340|1
1351993507790|1099511754495|1
1295745457103|412316987138|1
1338258401159|962072801027|53
1337922092026|962072801028|1
1350633242491|1099511754501|34
1344452945263|1030792277766|58
1350641129708|1099511754503|1
1351017055521|1099511754505|67
1337844960322|962072801035|1
1329075652191|824633847564|1
1321615105428|755914370830|1
1288511284188|274878033679|1
1338213125502|962072801040|53
1349351522812|1099511754514|77
1349378374877|1099511754515|1
1330707063456|824633847572|1
1321697727137|755914370837|1
1330694905559|824633847575|1
1311700522835|618475417368|102
1343976598318|1030792277785|1
1352389419471|1099511754522|1
1351021705352|1099511754523|67
1344472313186|1030792277788|58
1329026920741|824633847581|1
1339734691571|962072801055|1
1338210750610|962072801056|54
1351042441183|1099511754531|67
1352753733247|1168231231269|103
1351992365340|1099511754534|1
1339869804621|962072801063|79
1352001694301|1099511754538|1
1295702758253|412316987179|1
1351008148053|1099511754540|67
1339824379756|962072801069|1
1352768030810|1168231231279|103
1329032398016|824633847600|1
1344454777181|1030792277809|58
1342703229974|1030792277810|53
1327022793347|824633847603|1
1321667074947|755914370873|1
1352799098573|1168231231291|103
1345154621931|1030792277823|1
1352800251084|1168231231296|103
1352801775105|1168231231297|50
1352821357237|1168231231298|50
1345227519218|1030792277827|58
1352328759588|1099511754564|1
1345100392106|1030792277829|65
1343909113354|1030792277831|1
1343916691996|1030792277832|1
1343927650495|1030792277833|1
1343983136248|1030792277834|65
1311744736836|618475417419|102
1350630279267|1099511754572|48
1288563763554|274878033741|1
1313031936605|618475417422|1
1347301781356|1099511754576|50
1343961434245|1030792277841|1
1338213324402|962072801107|53
1351933761909|1099511754580|1
1338216845434|962072801109|1
1352830684775|1168231231318|103
1338220289608|962072801112|1
1338209456516|962072801113|53
1338223365354|962072801115|1
1338215005035|962072801116|53
1338234332729|962072801117|53
1352750833125|1168231231327|103
1326845085508|824633847649|74
1337867483912|962072801122|1
1352776676985|1168231231331|103
1326838532059|824633847652|74
1349347229188|1099511754600|109
1349349135522|1099511754601|1
1343947063574|1030792277867|1
1335327694658|893353324396|65
1321632607827|755914370925|1
1350632061765|1099511754606|48
1321655062048|755914370927|1
1326864175103|824633847664|74
1326971684409|824633847665|1
1326864335801|824633847669|1
1342734262475|1030792277879|53
1311687006926|618475417464|102
1352760976012|1168231231353|103
1349348052024|1099511754618|109
1288552839821|274878033791|1
1352764376349|1168231231361|103
1338289423517|962072801155|90
1282119461639|206158557060|1
1326942486034|824633847685|1
1351987044069|1099511754631|1
1321614279650|755914370952|1
1352817360761|1168231231369|103
1351989190063|1099511754634|65
1302794731273|481036464015|1
1329053422304|824633847697|1
1337907538964|962072801170|1
1343909168503|1030792277907|1
1326972349611|824633847700|1
1337873263255|962072801173|1
1335323584220|893353324438|65
1352765873109|1168231231383|103
1302779901654|481036464024|1
1347318272030|1099511754649|50
1344515038499|1030792277915|58
1339800507575|962072801180|81
1313031289475|618475417503|1
1350637676299|1099511754658|48
1330695877615|824633847715|1
1347334781867|1099511754661|50
1344463734046|1030792277927|58
1352337108283|1099511754664|1
1352322893076|1099511754665|1
1351966270067|1099511754666|1
1347300827118|1099511754667|50
1342703229926|1030792277932|53
1349369488743|1099511754669|109
1350682359400|1099511754671|48
1347355222028|1099511754672|50
1352750119407|1168231231409|103
1338212865675|962072801203|53
1343907953131|1030792277940|1
1349409396687|1099511754678|109
1351948181317|1099511754683|1
1351002588616|1099511754684|67
1343990251766|1030792277949|65
1342704781003|1030792277951|53
1311680410261|618475417537|102
1288550353548|274878033858|1
1350633610547|1099511754691|48
1329065207487|824633847748|1
1352338760407|1099511754694|1
1342746675295|1030792277959|53
1335330819448|893353324489|65
1329025558884|824633847755|1
1302773896867|481036464076|1
1343911031206|1030792277965|1
1327020446822|824633847762|1
1352807898089|1168231231444|103
1351005966669|1099511754709|67
1339855793739|962072801239|1
1330695833588|824633847768|1
1339854392899|962072801241|1
1347305344533|1099511754715|50
1344475544057|1030792277980|58
1339856044898|962072801246|1
1347306091172|1099511754719|1
1347309941172|1099511754720|53
1352347373466|1099511754721|1
1330723408444|824633847779|1
1330694108960|824633847780|1
1330702691082|824633847781|1
1330696750957|824633847782|1
1342703359356|1030792277991|53
1330694689030|824633847784|1
1350690742887|1099511754729|48
1329046821596|824633847786|1
1344527276394|1030792277995|58
1329078899226|824633847788|102
1349371780706|1099511754733|109
1313068489948|618475417583|1
1313051700641|618475417584|1
1352345651108|1099511754737|1
1351012610319|1099511754738|67
1351035613359|1099511754739|1
1311690847575|618475417588|102
1330707219315|824633847797|1
1352427567887|1168231231479|109
1351031944287|1099511754744|1
1352348631073|1099511754745|1
1344501143393|1030792278011|58
1352321534690|1099511754748|1
1329110583851|824633847805|1
1339864393824|962072801279|85
1352809930286|1168231231488|103
1352754988368|1168231231490|103
1335322106113|893353324547|65
1335322120257|893353324548|1
1347301693110|1099511754757|50
1335378146322|893353324551|65
1352321478078|1099511754760|1
1352385232068|1099511754761|1
1326822395431|824633847818|74
1343922458874|1030792278027|1
1352382523904|1099511754765|1
1349370414151|1099511754766|109
1352324966925|1099511754768|1
1352323087854|1099511754769|1
1332323031155|893353325170|105
1332313094231|893353325171|58
1352818986318|1168231232116|1
1332311210933|893353325176|104
1351817254100|1099511755385|49
1352960759135|1168231232123|1
1351888117541|1099511755388|98
1351839784066|1099511755391|1
1351840282377|1099511755392|67
1321714363801|755914371715|1
1339396641593|962072801924|58
1339449452027|962072801926|58
1339554011367|962072801928|84
1347444498698|1099511755401|1
1339568313310|962072801932|103
1346126946002|1030792278669|50
1339482233266|962072801934|105
1352816345813|1168231232143|1
1346807932058|1030792278672|1
1335691849011|893353325203|1
1346324028982|1030792278676|58
1344247969862|1030792278679|90
1350927917978|1099511755421|1
1345606393589|1030792278686|56
1328888881561|824633848486|78
1323366047588|755914371755|52
1334375160904|893353325231|63
1326299775817|824633848496|54
1304063654824|481036464822|67
1351072082043|1099511755447|84
1344421670300|1030792278712|61
1323325940151|755914371770|52
1344483150420|1030792278715|49
1304085868619|481036464828|88
1349418502710|1099511755453|1
1344486308011|1030792278718|1
1325613309465|755914371777|49
1344436787608|1030792278722|61
1345927422498|1030792278723|104
1348277312134|1099511755460|65
1299314343024|412316988102|96
1325636037802|755914371784|49
1352751701879|1168231232201|1
1346902671282|1030792278732|1
1325643333704|755914371790|55
1342313927360|1030792278735|79
1342328781351|1030792278736|63
1348323417592|1099511755473|65
1346325009366|1030792278738|58
1325653123279|755914371796|103
1344247127456|1030792278743|90
1340686842839|962072802008|104
1348027639146|1099511755481|49
1352769614006|1168231232218|1
1344291006473|1030792278748|63
1346260794644|1030792278749|58
1344248953655|1030792278750|103
1340679707095|962072802015|52
1352966601506|1168231232224|1
1346980117421|1030792278753|1
1340753239393|962072802018|1
1346115084555|1030792278755|50
1346766079347|1030792278757|1
1345586755888|1030792278758|1
1348388148253|1099511755496|105
1348411888162|1099511755497|65
1348395745937|1099511755498|104
1348406724301|1099511755499|104
1348431154523|1099511755500|52
1348459132709|1099511755501|96
1348377470236|1099511755502|84
1348399721721|1099511755503|1
1348384939842|1099511755505|1
1348425587991|1099511755506|1
1348441638221|1099511755507|1
1348377551730|1099511755508|1
1348382299288|1099511755509|61
1348388085078|1099511755510|1
1348390293628|1099511755511|1
1301540912959|481036464890|58
1352986732267|1168231232251|103
1335742465548|893353325308|1
1352757044215|1168231232253|1
1326298211083|824633848574|54
1333831418093|893353325311|103
1339445065294|962072802048|58
1351104458572|1099511755521|1
1352978398444|1168231232258|1
1320016373927|687194895107|98
1326346642288|824633848580|1
1326373502808|824633848581|54
1339468205049|962072802058|84
1351136271372|1099511755531|84
1299245593726|412316988172|1
1344421802121|1030792278797|61
1348314929939|1099511755534|65
1328886802355|824633848592|78
1339490898221|962072802065|1
1352789608376|1168231232274|1
1351107589990|1099511755539|1
1325575481988|755914371860|1
1334266494426|893353325333|62
1339496447453|962072802071|106
1345640109452|1030792278808|56
1339495300922|962072802073|12
1317265187358|687194895131|104
1342333309250|1030792278813|79
1351093863910|1099511755550|1
1320035267408|687194895135|98
1342699051538|1030792278817|54
1329637872933|824633848612|103
1333774103569|893353325351|103
1345538548512|1030792278824|1
1352016042875|1099511755563|1
1352040570043|1099511755572|52
1352044302164|1099511755573|1
1352960940413|1168231232310|1
1352052513726|1099511755575|103
1352013705695|1099511755576|52
1352805729501|1168231232316|1
1351089872711|1099511755582|1
1351097430241|1099511755583|1
1351152898509|1099511755584|1
1351103706698|1099511755585|90
1351112632273|1099511755586|49
1351149682794|1099511755587|96
1351097440246|1099511755588|50
1351098420814|1099511755590|104
1351180957566|1099511755591|54
1351151021092|1099511755592|79
1351098432450|1099511755593|50
1351144885270|1099511755594|56
1326099503727|824633848653|105
1328523258097|824633848654|1
1335296319454|893353325393|53
1329062846240|824633848658|52
1345609583196|1030792278867|1
1326118317309|824633848660|1
1326132986624|824633848661|52
1318396069967|687194895190|55
1345952504663|1030792278875|104
1338459118777|962072802158|49
1338500910951|962072802160|104
1338464470098|962072802161|103
1351076277182|1099511755634|84
1338437524693|962072802163|63
1351167742741|1099511755636|1
1351168814956|1099511755637|78
1339468336726|962072802166|84
1351172537297|1099511755639|78
1351104055464|1099511755642|1
1351107174859|1099511755643|1
1351116886368|1099511755644|1
1351082967924|1099511755645|84
1351085683810|1099511755647|54
1351104864906|1099511755649|1
1351086863927|1099511755650|1
1351106330236|1099511755651|55
1351110069643|1099511755653|49
1351128357532|1099511755654|58
1326153812018|824633848712|105
1324150454907|755914371977|1
1345663377733|1030792278924|56
1300988056530|481036465037|1
1318832659204|687194895246|104
1324144524730|755914371983|1
1345621430415|1030792278928|56
1346925281419|1030792278929|1
1345672458264|1030792278930|55
1350928050255|1099511755667|1
1344421481232|1030792278932|61
1339480416259|962072802198|11
1352926724468|1168231232407|103
1339545850770|962072802200|1
1345925354804|1030792278937|104
1348750806230|1099511755674|1
1299285664141|412316988317|1
1346953505214|1030792278943|1
1299294277120|412316988320|103
1307993127271|549755941793|104
1344421915093|1030792278947|61
1318896417403|687194895271|104
1321778123800|755914372009|1
1346765180935|1030792278954|1
1335706562809|893353325483|1
1338427260596|962072802221|105
1338374424231|962072802222|105
1348080238466|1099511755699|49
1352962068047|1168231232436|1
1338416479357|962072802229|49
1338389955566|962072802230|88
1338386728468|962072802231|58
1338388214963|962072802232|98
1338359224712|962072802233|53
1338375146551|962072802234|63
1338386992905|962072802235|10
1329126932467|824633848766|52
1320075732702|687194895295|98
1313919803962|618475418560|1
1313839749762|618475418562|88
1344424212225|1030792278979|61
1351092538156|1099511755716|1
1346184664542|1030792278981|50
1344466593528|1030792278982|67
1350926751381|1099511755719|1
1345637550506|1030792278984|56
1320035750912|687194895306|98
1345652409222|1030792278987|103
1345558861246|1030792278988|58
1344424295083|1030792278989|54
1352828682210|1168231232463|1
1352993053335|1168231232464|103
1324885640296|755914372049|1
1348317130874|1099511755731|65
1345561936191|1030792278998|58
1334375376331|893353325530|63
1335692042711|893353325536|1
1324862531322|755914372065|104
1335728939289|893353325539|1
1335715086156|893353325540|1
1335744013963|893353325543|1
1324797736196|755914372072|1
1352946206347|1168231232489|103
1335770523529|893353325546|58
1339388402930|962072802283|58
1335718880384|893353325548|103
1345606446366|1030792279021|56
1324788307807|755914372078|1
