:START_ID(disease)|:END_ID(treatment_plan)|type:STRING|name:STRING
6135|44466|治疗方法|治疗方法
4543|44325|治疗方法|治疗方法
4125|44325|治疗方法|治疗方法
4247|44257|治疗方法|治疗方法
295|44466|治疗方法|治疗方法
5113|44466|治疗方法|治疗方法
7147|44535|治疗方法|治疗方法
3316|44466|治疗方法|治疗方法
6765|44466|治疗方法|治疗方法
1405|44466|治疗方法|治疗方法
5445|44257|治疗方法|治疗方法
3759|44466|治疗方法|治疗方法
7868|44466|治疗方法|治疗方法
2692|44466|治疗方法|治疗方法
2117|44325|治疗方法|治疗方法
6451|44325|治疗方法|治疗方法
4626|44466|治疗方法|治疗方法
8375|44325|治疗方法|治疗方法
6135|44325|治疗方法|治疗方法
3446|44466|治疗方法|治疗方法
2929|44535|治疗方法|治疗方法
3179|44159|治疗方法|治疗方法
4915|44159|治疗方法|治疗方法
3919|44325|治疗方法|治疗方法
6236|44325|治疗方法|治疗方法
3181|44636|治疗方法|治疗方法
6182|44535|治疗方法|治疗方法
7599|44159|治疗方法|治疗方法
7179|44325|治疗方法|治疗方法
5528|44535|治疗方法|治疗方法
7672|44227|治疗方法|治疗方法
5247|44227|治疗方法|治疗方法
123|44535|治疗方法|治疗方法
7097|44466|治疗方法|治疗方法
4091|44535|治疗方法|治疗方法
533|44159|治疗方法|治疗方法
3781|44227|治疗方法|治疗方法
4450|44466|治疗方法|治疗方法
2054|44159|治疗方法|治疗方法
5180|44466|治疗方法|治疗方法
7398|44325|治疗方法|治疗方法
1180|44466|治疗方法|治疗方法
3532|44325|治疗方法|治疗方法
1495|44159|治疗方法|治疗方法
1238|44466|治疗方法|治疗方法
5563|44325|治疗方法|治疗方法
3085|44466|治疗方法|治疗方法
4723|44360|治疗方法|治疗方法
3337|44159|治疗方法|治疗方法
1048|44325|治疗方法|治疗方法
1895|44466|治疗方法|治疗方法
7163|44466|治疗方法|治疗方法
5725|44466|治疗方法|治疗方法
3711|44325|治疗方法|治疗方法
2102|44325|治疗方法|治疗方法
5202|44535|治疗方法|治疗方法
6689|44535|治疗方法|治疗方法
7568|44325|治疗方法|治疗方法
4641|44466|治疗方法|治疗方法
3068|44466|治疗方法|治疗方法
8529|44325|治疗方法|治疗方法
8582|44159|治疗方法|治疗方法
2779|44325|治疗方法|治疗方法
8448|44466|治疗方法|治疗方法
2643|44466|治疗方法|治疗方法
2083|44325|治疗方法|治疗方法
5872|44159|治疗方法|治疗方法
1404|44159|治疗方法|治疗方法
3633|44466|治疗方法|治疗方法
7716|44227|治疗方法|治疗方法
1204|44535|治疗方法|治疗方法
5085|44257|治疗方法|治疗方法
3928|44466|治疗方法|治疗方法
1132|44159|治疗方法|治疗方法
5945|44397|治疗方法|治疗方法
5455|44494|治疗方法|治疗方法
5225|44325|治疗方法|治疗方法
5487|44494|治疗方法|治疗方法
2307|44159|治疗方法|治疗方法
4466|44159|治疗方法|治疗方法
3836|44535|治疗方法|治疗方法
3286|44466|治疗方法|治疗方法
989|44159|治疗方法|治疗方法
4346|44494|治疗方法|治疗方法
7575|44494|治疗方法|治疗方法
1849|44159|治疗方法|治疗方法
3724|44466|治疗方法|治疗方法
1830|44466|治疗方法|治疗方法
6948|44494|治疗方法|治疗方法
7915|44494|治疗方法|治疗方法
94|44428|治疗方法|治疗方法
5631|44325|治疗方法|治疗方法
4958|44466|治疗方法|治疗方法
90|44466|治疗方法|治疗方法
1300|44159|治疗方法|治疗方法
4941|44325|治疗方法|治疗方法
5553|44325|治疗方法|治疗方法
7986|44466|治疗方法|治疗方法
3590|44320|治疗方法|治疗方法
5044|44325|治疗方法|治疗方法
2992|44466|治疗方法|治疗方法
1605|44466|治疗方法|治疗方法
8736|44466|治疗方法|治疗方法
4399|44466|治疗方法|治疗方法
5003|44466|治疗方法|治疗方法
5266|44466|治疗方法|治疗方法
113|44535|治疗方法|治疗方法
2364|44325|治疗方法|治疗方法
294|44325|治疗方法|治疗方法
4912|44466|治疗方法|治疗方法
1400|44152|治疗方法|治疗方法
8164|44466|治疗方法|治疗方法
2356|44325|治疗方法|治疗方法
6155|44244|治疗方法|治疗方法
5246|44466|治疗方法|治疗方法
3840|44466|治疗方法|治疗方法
5236|44466|治疗方法|治疗方法
2712|44159|治疗方法|治疗方法
3802|44535|治疗方法|治疗方法
6848|44325|治疗方法|治疗方法
6316|44535|治疗方法|治疗方法
6662|44466|治疗方法|治疗方法
3278|44466|治疗方法|治疗方法
1541|44466|治疗方法|治疗方法
6539|44466|治疗方法|治疗方法
3637|44373|治疗方法|治疗方法
5313|44257|治疗方法|治疗方法
543|44535|治疗方法|治疗方法
4538|44466|治疗方法|治疗方法
4725|44494|治疗方法|治疗方法
2141|44466|治疗方法|治疗方法
2667|44466|治疗方法|治疗方法
7735|44325|治疗方法|治疗方法
7399|44535|治疗方法|治疗方法
6044|44300|治疗方法|治疗方法
1672|44535|治疗方法|治疗方法
1992|44535|治疗方法|治疗方法
3036|44535|治疗方法|治疗方法
5832|44159|治疗方法|治疗方法
180|44325|治疗方法|治疗方法
1236|44159|治疗方法|治疗方法
5743|44535|治疗方法|治疗方法
3541|44466|治疗方法|治疗方法
4807|44535|治疗方法|治疗方法
2503|44159|治疗方法|治疗方法
4574|44325|治疗方法|治疗方法
585|44325|治疗方法|治疗方法
7865|44517|治疗方法|治疗方法
8361|44466|治疗方法|治疗方法
2771|44325|治疗方法|治疗方法
11|44494|治疗方法|治疗方法
2999|44466|治疗方法|治疗方法
5652|44466|治疗方法|治疗方法
881|44535|治疗方法|治疗方法
3803|44466|治疗方法|治疗方法
3811|44535|治疗方法|治疗方法
1366|44535|治疗方法|治疗方法
3173|44466|治疗方法|治疗方法
681|44257|治疗方法|治疗方法
6961|44466|治疗方法|治疗方法
177|44466|治疗方法|治疗方法
7685|44325|治疗方法|治疗方法
5683|44325|治疗方法|治疗方法
2956|44535|治疗方法|治疗方法
6554|44325|治疗方法|治疗方法
3942|44466|治疗方法|治疗方法
4348|44466|治疗方法|治疗方法
6391|44325|治疗方法|治疗方法
7267|44466|治疗方法|治疗方法
386|44257|治疗方法|治疗方法
3605|44159|治疗方法|治疗方法
2593|44535|治疗方法|治疗方法
5502|44466|治疗方法|治疗方法
209|44159|治疗方法|治疗方法
2609|44466|治疗方法|治疗方法
3741|44494|治疗方法|治疗方法
4921|44466|治疗方法|治疗方法
3057|44466|治疗方法|治疗方法
7613|44434|治疗方法|治疗方法
6809|44517|治疗方法|治疗方法
2727|44159|治疗方法|治疗方法
6639|44325|治疗方法|治疗方法
7550|44325|治疗方法|治疗方法
7679|44397|治疗方法|治疗方法
6438|44325|治疗方法|治疗方法
3527|44325|治疗方法|治疗方法
5097|44466|治疗方法|治疗方法
7622|44325|治疗方法|治疗方法
1657|44325|治疗方法|治疗方法
5290|44284|治疗方法|治疗方法
8037|44466|治疗方法|治疗方法
1459|44535|治疗方法|治疗方法
7457|44159|治疗方法|治疗方法
6346|44325|治疗方法|治疗方法
2787|44466|治疗方法|治疗方法
8647|44325|治疗方法|治疗方法
2502|44535|治疗方法|治疗方法
2746|44466|治疗方法|治疗方法
3232|44466|治疗方法|治疗方法
2325|44325|治疗方法|治疗方法
3205|44325|治疗方法|治疗方法
1706|44325|治疗方法|治疗方法
542|44325|治疗方法|治疗方法
239|44159|治疗方法|治疗方法
1573|44159|治疗方法|治疗方法
7686|44466|治疗方法|治疗方法
5337|44325|治疗方法|治疗方法
5211|44325|治疗方法|治疗方法
2442|44466|治疗方法|治疗方法
7571|44325|治疗方法|治疗方法
499|44159|治疗方法|治疗方法
1364|44535|治疗方法|治疗方法
4020|44466|治疗方法|治疗方法
2613|44159|治疗方法|治疗方法
7150|44466|治疗方法|治疗方法
1475|44159|治疗方法|治疗方法
751|44325|治疗方法|治疗方法
1725|44466|治疗方法|治疗方法
6362|44325|治疗方法|治疗方法
5338|44325|治疗方法|治疗方法
6588|44535|治疗方法|治疗方法
3499|44325|治疗方法|治疗方法
1051|44325|治疗方法|治疗方法
7749|44535|治疗方法|治疗方法
87|44215|治疗方法|治疗方法
225|44466|治疗方法|治疗方法
5566|44466|治疗方法|治疗方法
8054|44159|治疗方法|治疗方法
4563|44325|治疗方法|治疗方法
7611|44494|治疗方法|治疗方法
7092|44466|治疗方法|治疗方法
3600|44325|治疗方法|治疗方法
5533|44535|治疗方法|治疗方法
2213|44325|治疗方法|治疗方法
2179|44325|治疗方法|治疗方法
7066|44466|治疗方法|治疗方法
4157|44159|治疗方法|治疗方法
5152|44159|治疗方法|治疗方法
1163|44535|治疗方法|治疗方法
5251|44649|治疗方法|治疗方法
7465|44325|治疗方法|治疗方法
6273|44466|治疗方法|治疗方法
3452|44494|治疗方法|治疗方法
30|44140|治疗方法|治疗方法
2675|44466|治疗方法|治疗方法
1368|44325|治疗方法|治疗方法
930|44325|治疗方法|治疗方法
4268|44159|治疗方法|治疗方法
1362|44159|治疗方法|治疗方法
5651|44535|治疗方法|治疗方法
1481|44325|治疗方法|治疗方法
4151|44535|治疗方法|治疗方法
7313|44325|治疗方法|治疗方法
7692|44535|治疗方法|治疗方法
5209|44325|治疗方法|治疗方法
471|44535|治疗方法|治疗方法
383|44535|治疗方法|治疗方法
3974|44494|治疗方法|治疗方法
6424|44320|治疗方法|治疗方法
5214|44466|治疗方法|治疗方法
6341|44325|治疗方法|治疗方法
3072|44494|治疗方法|治疗方法
6773|44466|治疗方法|治疗方法
5062|44535|治疗方法|治疗方法
6311|44159|治疗方法|治疗方法
7914|44494|治疗方法|治疗方法
4838|44325|治疗方法|治疗方法
250|44535|治疗方法|治疗方法
776|44159|治疗方法|治疗方法
5445|44325|治疗方法|治疗方法
7696|44325|治疗方法|治疗方法
639|44466|治疗方法|治疗方法
1791|44159|治疗方法|治疗方法
4216|44535|治疗方法|治疗方法
5237|44535|治疗方法|治疗方法
2604|44535|治疗方法|治疗方法
5252|44325|治疗方法|治疗方法
6978|44325|治疗方法|治疗方法
3061|44270|治疗方法|治疗方法
6218|44325|治疗方法|治疗方法
240|44466|治疗方法|治疗方法
7414|44466|治疗方法|治疗方法
6272|44466|治疗方法|治疗方法
2997|44535|治疗方法|治疗方法
7426|44227|治疗方法|治疗方法
3097|44159|治疗方法|治疗方法
856|44159|治疗方法|治疗方法
5644|44226|治疗方法|治疗方法
5557|44325|治疗方法|治疗方法
1374|44325|治疗方法|治疗方法
1545|44159|治疗方法|治疗方法
1127|44466|治疗方法|治疗方法
3369|44325|治疗方法|治疗方法
1263|44535|治疗方法|治疗方法
672|44466|治疗方法|治疗方法
1133|44325|治疗方法|治疗方法
306|44227|治疗方法|治疗方法
2876|44325|治疗方法|治疗方法
534|44257|治疗方法|治疗方法
1309|44159|治疗方法|治疗方法
1636|44535|治疗方法|治疗方法
4782|44159|治疗方法|治疗方法
2601|44466|治疗方法|治疗方法
7953|44466|治疗方法|治疗方法
5748|44466|治疗方法|治疗方法
1000|44325|治疗方法|治疗方法
3294|44159|治疗方法|治疗方法
3705|44466|治疗方法|治疗方法
167|44647|治疗方法|治疗方法
4537|44535|治疗方法|治疗方法
2368|44325|治疗方法|治疗方法
1641|44535|治疗方法|治疗方法
4249|44494|治疗方法|治疗方法
7832|44494|治疗方法|治疗方法
3746|44466|治疗方法|治疗方法
1721|44227|治疗方法|治疗方法
4129|44466|治疗方法|治疗方法
8117|44325|治疗方法|治疗方法
2575|44466|治疗方法|治疗方法
47|44325|治疗方法|治疗方法
7700|44325|治疗方法|治疗方法
3602|44466|治疗方法|治疗方法
3687|44466|治疗方法|治疗方法
2328|44466|治疗方法|治疗方法
661|44159|治疗方法|治疗方法
504|44466|治疗方法|治疗方法
5583|44535|治疗方法|治疗方法
4062|44325|治疗方法|治疗方法
7663|44159|治疗方法|治疗方法
5035|44535|治疗方法|治疗方法
3801|44466|治疗方法|治疗方法
8531|44466|治疗方法|治疗方法
4868|44466|治疗方法|治疗方法
6590|44325|治疗方法|治疗方法
4679|44325|治疗方法|治疗方法
4667|44325|治疗方法|治疗方法
5837|44325|治疗方法|治疗方法
5013|44535|治疗方法|治疗方法
2630|44466|治疗方法|治疗方法
1933|44466|治疗方法|治疗方法
2358|44535|治疗方法|治疗方法
6893|44325|治疗方法|治疗方法
5257|44325|治疗方法|治疗方法
487|44325|治疗方法|治疗方法
1957|44325|治疗方法|治疗方法
7830|44159|治疗方法|治疗方法
5804|44325|治疗方法|治疗方法
325|44325|治疗方法|治疗方法
2795|44535|治疗方法|治疗方法
8267|44159|治疗方法|治疗方法
1032|44466|治疗方法|治疗方法
2163|44466|治疗方法|治疗方法
5504|44159|治疗方法|治疗方法
6023|44325|治疗方法|治疗方法
6457|44257|治疗方法|治疗方法
1575|44325|治疗方法|治疗方法
5434|44640|治疗方法|治疗方法
8279|44535|治疗方法|治疗方法
2700|44325|治疗方法|治疗方法
7016|44535|治疗方法|治疗方法
5142|44325|治疗方法|治疗方法
4803|44325|治疗方法|治疗方法
7477|44535|治疗方法|治疗方法
1332|44159|治疗方法|治疗方法
4373|44535|治疗方法|治疗方法
7750|44466|治疗方法|治疗方法
7731|44466|治疗方法|治疗方法
149|44466|治疗方法|治疗方法
1733|44466|治疗方法|治疗方法
8504|44466|治疗方法|治疗方法
1910|44159|治疗方法|治疗方法
3832|44325|治疗方法|治疗方法
4927|44466|治疗方法|治疗方法
649|44535|治疗方法|治疗方法
7850|44494|治疗方法|治疗方法
3376|44466|治疗方法|治疗方法
7557|44147|治疗方法|治疗方法
5251|44226|治疗方法|治疗方法
996|44466|治疗方法|治疗方法
8502|44325|治疗方法|治疗方法
3634|44517|治疗方法|治疗方法
2079|44159|治疗方法|治疗方法
51|44413|治疗方法|治疗方法
7689|44325|治疗方法|治疗方法
2733|44325|治疗方法|治疗方法
1059|44466|治疗方法|治疗方法
523|44466|治疗方法|治疗方法
8153|44466|治疗方法|治疗方法
4040|44159|治疗方法|治疗方法
552|44159|治疗方法|治疗方法
2218|44159|治疗方法|治疗方法
2039|44466|治疗方法|治疗方法
255|44466|治疗方法|治疗方法
6172|44466|治疗方法|治疗方法
5078|44466|治疗方法|治疗方法
7138|44159|治疗方法|治疗方法
2894|44159|治疗方法|治疗方法
4286|44466|治疗方法|治疗方法
5874|44466|治疗方法|治疗方法
6630|44325|治疗方法|治疗方法
1737|44325|治疗方法|治疗方法
5383|44325|治疗方法|治疗方法
4267|44517|治疗方法|治疗方法
8112|44325|治疗方法|治疗方法
1593|44576|治疗方法|治疗方法
5196|44466|治疗方法|治疗方法
3095|44159|治疗方法|治疗方法
5247|44257|治疗方法|治疗方法
8275|44325|治疗方法|治疗方法
2875|44466|治疗方法|治疗方法
6876|44226|治疗方法|治疗方法
3875|44466|治疗方法|治疗方法
5943|44466|治疗方法|治疗方法
4105|44325|治疗方法|治疗方法
7613|44535|治疗方法|治疗方法
7052|44466|治疗方法|治疗方法
1666|44159|治疗方法|治疗方法
2928|44325|治疗方法|治疗方法
5620|44232|治疗方法|治疗方法
4420|44325|治疗方法|治疗方法
2758|44325|治疗方法|治疗方法
5775|44325|治疗方法|治疗方法
1986|44494|治疗方法|治疗方法
4|44325|治疗方法|治疗方法
5|44257|治疗方法|治疗方法
3071|44325|治疗方法|治疗方法
4550|44494|治疗方法|治疗方法
6295|44325|治疗方法|治疗方法
2350|44466|治疗方法|治疗方法
8125|44159|治疗方法|治疗方法
4394|44466|治疗方法|治疗方法
8185|44325|治疗方法|治疗方法
2703|44325|治疗方法|治疗方法
7667|44535|治疗方法|治疗方法
1991|44535|治疗方法|治疗方法
1922|44325|治疗方法|治疗方法
842|44325|治疗方法|治疗方法
748|44509|治疗方法|治疗方法
4025|44535|治疗方法|治疗方法
1206|44535|治疗方法|治疗方法
8079|44226|治疗方法|治疗方法
