creationdate:LONG|:START_ID(Post)|:END_ID(Place)
1352394057858|1099511757915|103
1352394058858|1099511757916|103
1352394060858|1099511757918|103
1352394061858|1099511757919|103
1352394062858|1099511757920|103
1352394063858|1099511757921|103
1352394064858|1099511757922|103
1352394065858|1099511757923|103
1352394066858|1099511757924|103
1352394067858|1099511757925|103
1297001514558|412316990566|103
1297001515558|412316990567|103
1297001516558|412316990568|103
1297001517558|412316990569|103
1297001518558|412316990570|103
1297001519558|412316990571|103
1297001520558|412316990572|103
1297001521558|412316990573|103
1297001522558|412316990574|103
1297001523558|412316990575|103
1297001525558|412316990577|103
1297001526558|412316990578|103
1297001527558|412316990579|103
1297001528558|412316990580|103
1316620339795|687194897525|103
1316620340795|687194897526|103
1316620341795|687194897527|103
1316620342795|687194897528|103
1316620343795|687194897529|103
1316620344795|687194897530|103
1295777571173|412316990587|82
1319207243701|687194897552|82
1283794951813|274878037157|82
1353131700094|1168231234746|82
1288817097825|343597513935|82
1321093550769|755914374372|82
1293221457433|343597513977|82
1316434713881|687194897678|82
1307145993230|549755944227|82
1348185364601|1099511758136|82
1323383726046|755914374476|82
1282069762630|206158560609|82
1284755985058|274878037366|82
1306378534683|549755944352|82
1286487687217|274878037428|82
1336551136482|962072804809|82
1303045407503|481036467678|82
1312213386549|618475421171|82
1305869696901|549755944455|82
1282945206273|206158560796|82
1339650859700|962072804908|82
1345388784009|1030792281665|82
1301860083670|481036467798|82
1287568636111|274878037611|82
1307844460963|549755944574|82
1296374040535|412316991123|82
1348546926275|1099511758504|82
1333532358141|893353328317|82
1329316428603|824633851602|82
1293130872975|343597514471|82
1309671274128|549755944700|82
1332950083143|893353328401|82
1308908841472|549755944742|82
1331395346294|893353328443|82
1313996559076|618475421520|82
1308997271944|549755944805|82
1337585686798|962072805242|82
1351307369374|1099511758735|82
1278945456759|206158561188|82
1315356285267|687194898361|82
1305576681476|549755944910|82
1333832307368|893353328611|82
1346003096747|1030792282104|82
1352241530151|1099511758861|82
1323209974260|755914375202|82
1300754892884|481036468278|82
1313697950527|618475421771|82
1305409312875|549755945056|82
1317716068430|687194898549|82
1334545212332|893353328778|82
1327005499967|824633852083|82
1344852507965|1030792282312|82
1285192741169|274878038237|82
1348896538754|1099511759086|82
1283292799842|206158561539|82
1318451410255|687194898712|82
1300334037369|481036468525|82
1340437919829|962072805698|82
1344135689155|1030792282455|82
1279928526722|206158561644|82
1341890575341|1030792282497|82
1282248943969|206158561686|82
1333190896642|893353329067|82
1347460418993|1099511759296|82
1344308377343|1030792282581|82
1278087776470|137439085034|82
1296657622019|412316992017|82
1352394960568|1099511759398|82
1284174081637|274878038583|82
1338223456418|962072805964|82
1323372778554|755914375777|82
1303811322481|481036468854|82
1318431657719|687194899104|82
1334413317876|893353329333|82
1283248258472|206158561994|82
1285894632211|274878038751|82
1312718467466|618475422451|82
1295260278793|412316992264|82
1340285522390|962072806172|82
1326594951856|824633852721|82
1348334362310|1099511759686|82
1280794993921|206158562136|82
1289760436385|343597515627|82
1306394731040|549755945856|82
1291104001145|343597515669|82
1323320687121|755914376106|82
1310822290081|618475422676|82
1326718875409|824633852905|82
1326344450446|824633852926|82
1297714399478|412316992531|82
1279725017572|206158562344|82
1336862929863|962072806461|82
1295517569486|412316992594|82
1310032586527|618475422823|82
1306873011796|549755946108|82
1344573176493|1030792283281|82
1290918462399|343597515942|82
1303005783059|481036469435|82
1311074231121|618475422928|82
1281606897186|206158562533|82
1316278672987|687194899706|82
1313040398660|618475422991|82
1318105412036|687194899748|82
1284532362294|274878039349|82
1284436467294|274878039366|82
1284468282294|274878039383|82
1318044887036|687194899816|90
1318120352036|687194899829|82
1318156802036|687194899846|82
1284443217294|274878039447|82
1284516657294|274878039458|82
1284475302294|274878039475|82
1284529032294|274878039492|82
1318079807036|687194899925|82
1318112657036|687194899942|82
1318086737035|687194899959|82
1318017482036|687194899975|82
1284475842294|274878039576|82
1284479262294|274878039593|82
1284480927294|274878039610|82
1318133987036|687194900043|82
1318363355910|687194900060|82
1318061627036|687194900077|82
1318037237036|687194900094|82
1284499197294|274878039695|82
1284475752294|274878039712|82
1284576777294|274878039729|82
1318128407036|687194900162|82
1318076117036|687194900179|82
1284558237294|274878039780|82
1284558507294|274878039797|82
1284480072294|274878039814|82
1284551127294|274878039831|82
1284532317294|274878039848|82
1284464997294|274878039865|82
1284480342294|274878039882|38
1318047272036|687194900315|82
1284487092294|274878039916|15
1318147982036|687194900349|33
1318084442036|687194900366|82
1284576057294|274878039967|82
1284494112294|274878039984|82
1284480207294|274878040001|56
1318073327036|687194900434|82
1284468957294|274878040035|82
1284487272294|274878040052|82
1284526917294|274878040069|82
1284524127294|274878040086|82
1318368800910|687194900519|82
1318110137036|687194900536|82
1284469137294|274878040137|82
1318311650910|687194900570|82
1284551892294|274878040171|82
1318337660910|687194900604|82
1317990572036|687194900621|82
1284521022294|274878040222|82
1284544197294|274878040239|82
1284501357294|274878040252|82
1318087367036|687194900685|82
1318081787036|687194900702|82
1284528087294|274878040303|82
1284461532294|274878040320|82
1284509772294|274878040337|82
1284498702294|274878040354|82
1284504597294|274878040371|82
1284505587294|274878040388|82
1318078637036|687194900821|82
1284538572294|274878040422|82
1318065137036|687194900855|82
1284502347294|274878040456|82
1284454287294|274878040473|82
1318083767036|687194900906|82
1318021847036|687194900923|82
1318131107036|687194900935|82
1318073192036|687194900952|82
1284481782294|274878040553|82
1318102307036|687194900986|82
1318043987036|687194901003|82
1318069997036|687194901020|82
1284490107294|274878040621|82
1284484662294|274878040638|82
1284511032294|274878040655|82
1284503427294|274878040672|82
1318062167036|687194901105|82
1318109597036|687194901122|82
1284545412294|274878040723|82
1284468282294|274878040740|82
1318070897036|687194901173|82
1284525117294|274878040774|82
1284526152294|274878040791|82
1284496722294|274878040808|82
1284455997294|274878040825|82
1284491142294|274878040842|82
1318003082036|687194901275|82
1284464547294|274878040876|82
1284539517294|274878040893|82
1284446772294|274878040910|82
1284476472294|274878040927|82
1284458832294|274878040944|82
1284507702294|274878040961|82
1284463512294|274878040978|82
1284501267294|274878040995|82
1284483897294|274878041012|82
1284546897294|274878041029|82
1284496542294|274878041046|82
1318076792036|687194901479|82
1284492897294|274878041080|82
1284444567293|274878041096|82
1318061762036|687194901529|82
1284432912294|274878041130|82
1317999167036|687194901563|82
1284508827294|274878041164|82
1318109642036|687194901597|82
1318314800910|687194901614|82
1284515082294|274878041215|82
1318349090910|687194901648|82
1318335905910|687194901665|82
1284427242294|274878041264|82
1318092542036|687194901697|82
1318083947036|687194901714|82
1284484122294|274878041315|82
1284488802294|274878041332|82
1318167197036|687194901762|82
1284472332294|274878041363|82
1284479352294|274878041380|82
1317973427036|687194901813|82
1284516252294|274878041413|82
1318085567036|687194901846|82
1284508557294|274878041447|82
1284511167293|274878041464|82
1318037237036|687194901897|82
1284475887294|274878041498|82
1318020632036|687194901931|82
1284491412294|274878041532|82
1318043042036|687194901965|82
1318043987036|687194901982|82
1318102892036|687194901999|82
1318060277036|687194902016|82
1284502887294|274878041612|82
1284486237294|274878041629|82
1284507882294|274878041646|82
1284494202294|274878041663|82
1284478182294|274878041680|82
1284557382294|274878041697|82
1318092452036|687194902129|82
1284492627294|274878041726|82
1284459822294|274878041743|82
1284464412294|274878041760|82
1318076882036|687194902193|82
1318096142036|687194902210|82
1318059242036|687194902227|82
1317974237036|687194902244|82
1284508152294|274878041845|82
1284464952294|274878041862|82
1318111172036|687194902295|82
1284488217294|274878041896|82
1284399342294|274878041913|82
1284465897294|274878041930|82
1284569847294|274878041947|82
1284527862294|274878041964|82
1284493032294|274878041981|82
1318022522036|687194902413|82
1318061987036|687194902430|82
1284521517294|274878042031|82
1284428007294|274878042048|82
1284498882294|274878042065|82
1284506577294|274878042082|82
1284464187294|274878042099|82
1284494607294|274878042116|82
1284516612294|274878042133|82
1284601887294|274878042150|82
1284469812294|274878042167|82
1284517512294|274878042184|82
1284527412294|274878042201|82
1284535062294|274878042218|82
1284467472294|274878042235|82
1318079267036|687194902668|82
1317983912036|687194902685|82
1284440832294|274878042286|82
1318135607036|687194902719|82
1284511347293|274878042320|82
1284498657294|274878042337|82
1284506712294|274878042354|82
1284446862294|274878042371|82
1284573762294|274878042388|82
1284500547294|274878042405|82
1318065092036|687194902838|8
1284488082294|274878042439|82
1284478632294|274878042456|82
1284546852294|274878042473|82
1284531732294|274878042490|82
1284506082294|274878042507|82
1284510222293|274878042524|82
1289409299118|343597519277|82
1289409300118|343597519278|82
1289409301118|343597519279|82
1289409302118|343597519280|82
1289409303118|343597519281|82
1289409304118|343597519282|82
1289409305118|343597519283|82
1313321571896|618475426228|82
1313321572896|618475426229|82
1313321573896|618475426230|82
1313321574896|618475426231|82
1313321575896|618475426232|82
1313321576896|618475426233|82
1313321577896|618475426234|82
1313321578896|618475426235|82
1313321579896|618475426236|82
1313321580896|618475426237|82
1313321581896|618475426238|82
1313321582896|618475426239|82
1297001197058|412316996032|82
1297001198058|412316996033|82
1297001199058|412316996034|82
1297001200058|412316996035|82
1297001201058|412316996036|82
1341839391420|1030792286661|82
1341839392420|1030792286662|82
1341839393420|1030792286663|82
1341839394420|1030792286664|82
1341839395420|1030792286665|82
1341839396420|1030792286666|82
1341839397420|1030792286667|82
1341839398420|1030792286668|82
1341839399420|1030792286669|82
1341839400420|1030792286670|82
1341839401420|1030792286671|82
1341839402420|1030792286672|82
1341839403420|1030792286673|82
1341839404420|1030792286674|82
1341839405420|1030792286675|82
1341839406420|1030792286676|82
1341839407420|1030792286677|82
1341839408420|1030792286678|82
1341839409420|1030792286679|82
1328706994187|824633856485|82
1328706995187|824633856486|82
1328706996187|824633856487|82
1328706997187|824633856488|82
1328706998187|824633856489|82
1328706999187|824633856490|82
1328707000187|824633856491|82
1328707001187|824633856492|82
1328707002187|824633856493|82
1328707003187|824633856494|82
1328707004187|824633856495|107
1328707005187|824633856496|82
1328707006187|824633856497|82
1328707007187|824633856498|82
1353375441656|1168231240179|82
1353375442656|1168231240180|82
1353375443656|1168231240181|82
1353375444656|1168231240182|82
1353375445656|1168231240183|82
1353375446656|1168231240184|82
1353375447656|1168231240185|82
1353375448656|1168231240186|82
1353375449656|1168231240187|82
1353375450656|1168231240188|82
1353375451656|1168231240189|82
1353375452656|1168231240190|82
1353375453656|1168231240191|82
1351903977616|1099511763456|82
1351903978616|1099511763457|82
1351903979616|1099511763458|82
1351903980616|1099511763459|82
1351903981616|1099511763460|82
1351903982616|1099511763461|82
1351903983616|1099511763462|82
1351903984616|1099511763463|82
1351903985616|1099511763464|82
1351903986616|1099511763465|82
1351903987616|1099511763466|82
1351903988616|1099511763467|82
1351903989616|1099511763468|82
1351903990616|1099511763469|82
1351903991616|1099511763470|82
1351903992616|1099511763471|82
1351903993616|1099511763472|82
1298311042829|412316996113|82
