creationdate:LONG|:START_ID(Forum)|:END_ID(Person)
1279546775159|206158433806|4398046511273
1315441715348|687194770959|4398046511273
1280375711684|206158433808|4398046511273
1312685594594|618475294225|4398046511273
1311817761048|618475294226|4398046511273
1327865164435|824633724435|4398046511273
1302822108910|481036340756|4398046511273
1280159128835|206158433813|4398046511273
1350079653058|1099511631382|4398046511273
1288419678264|274877910551|4398046511273
1277876901510|137438957080|4398046511273
1292718515947|343597387289|4398046511273
1278756391492|206158433818|4398046511273
1311249721197|618475294236|4398046511273
1296412401489|412316864029|4398046511273
1308674465353|549755817502|4398046511273
1302168117929|481036340767|4398046511273
1298432128301|412316864033|4398046511273
1330405331155|824633724450|4398046511273
1288153153777|274877910563|4398046511273
1308002933394|549755817508|4398046511273
1345564579420|1030792154661|4398046511273
1333433331227|893353201190|4398046511273
1299807546666|481036340775|4398046511273
1293819632443|343597387304|4398046511273
1287299251830|274877910569|4398046511273
1319751100170|687194770986|4398046511273
1274646416675|137438957099|4398046511290
1302810799831|481036340780|4398046511290
1318972523168|687194770989|4398046511290
1310761427778|618475294254|4398046511290
1334650729214|893353201199|4398046511290
1281962018852|206158433840|4398046511290
1278777741769|206158433841|4398046511290
1327319146260|824633724466|4398046511290
1333516332603|893353201203|4398046511290
1310160307318|618475294260|4398046511290
1308557048967|549755817525|4398046511290
1319595261824|687194770998|4398046511290
1340204906871|962072677943|4398046511290
1302208545462|481036340792|4398046511290
1289895790335|343597387321|4398046511290
1307085395729|549755817530|4398046511290
1308223498951|549755817531|4398046511290
1293642962129|343597387324|4398046511290
1280149606050|206158433853|4398046511290
1295445011522|412316864063|4398046511290
1307409810757|549755817537|4398046511290
1318180077737|687194771010|4398046511290
1301149194714|481036340803|4398046511290
1339322082415|962072677956|4398046511290
1342260309631|1030792154693|4398046511290
1330789530149|824633724486|4398046511290
1285075006309|274877910599|4398046511290
1290767224332|343597387336|4398046511290
1347158676576|1099511631433|4398046511290
1274551449293|137438957131|4398046511302
1278083224622|137438957132|4398046511304
1273216663303|137438957133|4398046511348
1326797314588|824633724494|4398046511348
1285696962354|274877910607|4398046511348
1296286871396|412316864080|4398046511348
1314882908959|618475294289|4398046511348
1338239605544|962072677970|4398046511348
1279103821822|206158433875|4398046511348
1353976329814|1168231108180|4398046511348
1308192097648|549755817557|4398046511348
1345864510689|1030792154710|4398046511348
1331544544933|893353201239|4398046511348
1297045797962|412316864088|4398046511348
1324589943072|755914247769|4398046511348
1327693348028|824633724507|4398046511348
1297534807555|412316864092|4398046511348
1317299960367|687194771037|4398046511348
1289515896257|343597387358|4398046511348
1317214103135|687194771039|4398046511348
1328749328648|824633724512|4398046511348
1307446521892|549755817569|4398046511348
1309958743657|549755817570|4398046511348
1282943005838|206158433891|4398046511348
1299018754031|412316864100|4398046511348
1349904828333|1099511631461|4398046511348
1323182267736|755914247782|4398046511348
1313189133432|618475294311|4398046511348
1313005799563|618475294312|4398046511348
1273787135396|137438957161|4398046511348
1285127914059|274877910634|4398046511348
1344746066370|1030792154731|4398046511348
1331091872370|824633724524|4398046511348
1300833798693|481036340845|4398046511348
1275602156645|137438957166|4398046511357
1274785399336|137438957167|4398046511377
1314053672073|618475294320|4398046511377
1300136225674|481036340849|4398046511377
1283308423047|206158433906|4398046511377
1302038333218|481036340851|4398046511377
1341988767201|1030792154740|4398046511377
1320652289158|755914247797|4398046511377
1288430697892|274877910646|4398046511377
1304044073260|481036340855|4398046511377
1281534085641|206158433912|4398046511377
1335017386531|893353201273|4398046511377
1312927142906|618475294330|4398046511377
1331500744250|893353201275|4398046511377
1334692181128|893353201276|4398046511377
1317917277874|687194771069|4398046511377
1291552785108|343597387390|4398046511377
1314769015822|618475294335|4398046511377
1291833340313|343597387392|4398046511377
1344443608818|1030792154753|4398046511377
1338362538105|962072678018|4398046511377
1287051240460|274877910659|4398046511377
1330721057129|824633724548|4398046511377
1329348231921|824633724549|4398046511377
1291989217275|343597387398|4398046511377
1323027491386|755914247815|4398046511377
1310154923249|618475294344|4398046511377
1275329971494|137438957193|4398046511377
1329414708661|824633724554|4398046511377
1313602251014|618475294347|4398046511377
1303450517304|481036340876|4398046511377
1351140797635|1099511631501|4398046511377
1331907862487|893353201294|4398046511377
1275233289852|137438957199|4398046511407
1303847442136|481036340880|4398046511407
1339644889299|962072678034|4398046511407
1321483267611|755914247827|4398046511407
1322315821071|755914247828|4398046511407
1289514793071|343597387413|4398046511407
1333256238835|893353201302|4398046511407
1289035053794|343597387415|4398046511407
1309855259653|549755817625|4398046511407
1299353498649|412316864154|4398046511407
1282827210517|206158433947|4398046511407
1330662763430|824633724573|4398046511407
1330960197923|824633724574|4398046511407
1332061563768|893353201312|4398046511407
1307574312786|549755817633|4398046511407
1329659607957|824633724578|4398046511407
1340748179473|962072678051|4398046511407
1326655369854|824633724580|4398046511407
1285107100480|274877910693|4398046511407
1276391872504|137438957222|4398046511407
1315361997571|687194771111|4398046511407
1295297932529|412316864168|4398046511407
1321195436458|755914247849|4398046511407
1338478612579|962072678058|4398046511407
1280296135143|206158433963|4398046511407
1314562408002|618475294380|4398046511407
1335240686572|893353201325|4398046511407
1309956897342|549755817646|4398046511407
1273016809802|137438957231|4398046511440
1273923652605|137438957232|4398046511453
1285756481636|274877910705|4398046511453
1338031614882|962072678066|4398046511453
1342296828712|1030792154803|4398046511453
1304681432365|481036340916|4398046511453
1305570714041|549755817653|4398046511453
1319811957140|687194771126|4398046511453
1312803855663|618475294391|4398046511453
1320480582935|687194771129|4398046511453
1321582617200|755914247866|4398046511453
1282865395776|206158433979|4398046511453
1279222924878|206158433980|4398046511453
1332402145888|893353201341|4398046511453
1290261373742|343597387454|4398046511453
1279734461042|206158433983|4398046511453
1351021007215|1099511631552|4398046511453
1331224944239|893353201345|4398046511453
1336055570538|893353201346|4398046511453
1286232296644|274877910723|4398046511453
1338076765050|962072678084|4398046511453
1343694443105|1030792154821|4398046511453
1303597072084|481036340934|4398046511453
1275937729696|137438957255|4398046511453
1297886974835|412316864200|4398046511453
1341608516096|962072678090|4398046511453
1284519220839|274877910731|4398046511453
1330198975479|824633724620|4398046511453
1347773978006|1099511631565|4398046511453
1289469159633|343597387470|4398046511453
1305880686679|549755817679|4398046511453
1274320374613|137438957265|4398046511458
1286871969892|274877910738|4398046511458
1281425686771|206158434003|4398046511458
1297192085123|412316864212|4398046511458
1287240240529|274877910741|4398046511458
1294164543111|412316864214|4398046511458
1294606043264|412316864215|4398046511458
1308626251672|549755817688|4398046511458
1286249116763|274877910745|4398046511458
1337389540753|962072678106|4398046511458
1293015697196|343597387483|4398046511458
1341625276688|962072678108|4398046511458
1303883350276|481036340957|4398046511458
1281723660889|206158434014|4398046511458
1322379042520|755914247903|4398046511458
1311211626627|618475294432|4398046511458
1292056591321|343597387489|4398046511458
1325188342234|755914247907|4398046511458
1293824902986|343597387492|4398046511458
1342348222377|1030792154853|4398046511458
1337792880840|962072678118|4398046511458
1293284990963|343597387496|4398046511458
1323616489288|755914247913|4398046511458
1308042644384|549755817706|4398046511458
1349628746860|1099511631595|4398046511458
1290745601273|343597387500|4398046511458
1346106535883|1030792154861|4398046511458
1285133844836|274877910766|4398046511458
1279421424227|206158434031|4398046511458
1286471976747|274877910768|4398046511458
1277790395424|137438957297|4398046511484
1273739619609|137438957298|4398046511549
1274257303228|137438957299|4398046511568
1338056113658|962072678132|4398046511568
1311205921987|618475294453|4398046511568
1289573757627|343597387510|4398046511568
1298870732083|412316864247|4398046511568
1335208926132|893353201400|4398046511568
1297153638105|412316864249|4398046511568
1349535027153|1099511631610|4398046511568
1323797588430|755914247931|4398046511568
1348960504775|1099511631612|4398046511568
1353417772562|1168231108349|4398046511568
1309325070347|549755817726|4398046511568
1339861883460|962072678144|4398046511568
1280120017100|206158434049|4398046511568
1301653248871|481036340994|4398046511568
1353275439488|1168231108355|4398046511568
1344009336113|1030792154884|4398046511568
1338104797829|962072678149|4398046511568
1307655310143|549755817734|4398046511568
1308177886484|549755817735|4398046511568
1281144673570|206158434056|4398046511568
1287919721553|274877910793|4398046511568
1279020026439|206158434058|4398046511568
1291584479239|343597387531|4398046511568
1338205134949|962072678156|4398046511568
1299481434167|481036341005|4398046511568
1297900694042|412316864270|4398046511568
1314372396055|618475294479|4398046511568
1320392241453|687194771216|4398046511568
1288536837861|274877910801|4398046511568
1300399527363|481036341010|4398046511568
1272965569822|137438957331|4398046511577
1292083368529|343597387540|4398046511577
1288262414517|274877910805|4398046511577
1305193754323|549755817750|4398046511577
1303482043236|481036341015|4398046511577
1343694607240|1030792154905|4398046511577
1278637346084|206158434074|4398046511577
1290851432626|343597387547|4398046511577
1313756051417|618475294492|4398046511577
1289411597248|343597387549|4398046511577
1329524945273|824633724702|4398046511577
1282682819659|206158434079|4398046511577
1305460716483|549755817760|4398046511577
1310894847095|618475294497|4398046511577
1346118289341|1030792154914|4398046511577
1329458092755|824633724707|4398046511577
1335159286729|893353201444|4398046511577
1321290607414|755914247973|4398046511577
1345016590509|1030792154918|4398046511577
1286338907752|274877910823|4398046511577
1275143581801|137438957352|4398046511577
1290897425186|343597387561|4398046511577
1280996251920|206158434090|4398046511577
1336983840661|962072678187|4398046511577
1342331986742|1030792154924|4398046511577
1289201665195|343597387565|4398046511577
1344774445668|1030792154926|4398046511577
1333932229951|893353201455|4398046511577
1300403411421|481036341040|4398046511577
1281223570498|206158434097|4398046511577
1273785460638|137438957362|4398046511577
1306127439055|549755817779|4398046511577
1273542807809|137438957364|4398046511591
1290229795392|343597387573|4398046511591
1300606569121|481036341046|4398046511591
1339864272122|962072678199|4398046511591
