creationdate:LONG|:START_ID(Comment)|:END_ID(Comment)
1339089011076|962072806711|962072806710
1339096663336|962072806712|962072806710
1353834269526|1168231236922|1099511760185
1339072583102|962072806716|962072806710
1339130061269|962072806717|962072806710
1339130080926|962072806718|962072806717
1347016919657|1030792283455|962072806717
1344373496056|1030792283456|962072806710
1339137659611|962072806721|962072806717
1351543556453|1099511760194|1099511760185
1349985518224|1099511760204|618475423051
1351311704879|1099511760205|1099511760204
1349994969945|1099511760206|1099511760204
1345748585443|1030792283471|962072806730
1346449156685|1030792283473|962072806730
1350029230797|1099511760210|1099511760204
1350040957978|1099511760212|1099511760210
1337314292984|962072806741|962072806730
1337279110023|962072806742|962072806730
1346299629533|1030792283483|1030792283481
1353344682627|1168231236957|1168231236954
1353298710300|1168231236960|1168231236954
1353301330447|1168231236961|1168231236954
1353344692627|1168231236964|1168231236957
1353356094131|1168231236965|1168231236960
1353368683191|1168231236966|1168231236960
1353346388339|1168231236967|1168231236954
1345918183444|1030792283499|755914376553
1325422280802|755914376556|755914376553
1325424678856|755914376559|755914376556
1352732493933|1168231236976|755914376553
1325427762236|755914376561|755914376556
1348497255547|1099511760257|687194899840
1345647370906|1030792283523|687194899842
1350253963713|1099511760267|1099511760265
1350254311207|1099511760268|1099511760267
1351734393174|1099511760270|1099511760265
1350309420417|1099511760272|1099511760267
1350260674010|1099511760274|1099511760267
1324799707825|755914376595|755914376591
1350329323002|1099511760277|1099511760267
1343643164541|1030792283547|1030792283544
1343641080478|1030792283550|1030792283544
1343696667120|1030792283551|1030792283544
1343679414097|1030792283553|1030792283544
1352825944988|1168231237032|1168231237027
1352827206479|1168231237034|1168231237027
1304835351688|549755946411|412316992934
1352826565042|1168231237036|1168231237027
1348679456164|1099511760302|549755946411
1323173768068|755914376623|549755946411
1334057678377|893353330098|824633853353
1331031471579|824633853367|824633853365
1331011137027|824633853368|824633853365
1331011103529|824633853369|824633853365
1348781683228|1099511760314|824633853369
1352736492588|1168231237051|1099511760314
1344878224926|1030792283580|824633853365
1334881786168|893353330109|824633853365
1352313782754|1099511760318|824633853369
1347494280337|1099511760319|824633853369
1350394877572|1099511760320|1099511760310
1334885599157|893353330114|893353330109
1294528881285|412316992975|274878039501
1334851041113|893353330128|274878039501
1339015456417|962072806865|412316992975
1324229590101|755914376658|412316992975
1315638377192|687194899924|274878039501
1352779441800|1168231237081|1168231237078
1352768768541|1168231237082|1168231237078
1352783337172|1168231237084|1168231237078
1352850954685|1168231237085|1168231237081
1352852352280|1168231237086|1168231237085
1352825417729|1168231237089|1168231237078
1346403591305|1030792283619|755914376672
1352852754535|1168231237092|1168231237085
1327268682072|824633853417|687194899943
1318197255039|687194899947|687194899943
1345647895915|1030792283629|687194899947
1338740654912|962072806894|687194899943
1348583369250|1099511760368|687194899943
1344877373918|1030792283633|962072806894
1334273197284|893353330165|687194899947
1318116881485|687194899970|687194899969
1324832853451|755914376709|687194899969
1334092003317|893353330188|893353330185
1322851885259|755914376717|755914376715
1345727188875|1030792283662|893353330185
1348679461116|1099511760399|893353330185
1351350833821|1099511760400|755914376715
1322920976027|755914376722|755914376715
1331746354769|893353330195|755914376715
1334062926823|893353330196|893353330185
1344367878175|1030792283669|755914376715
1352337338705|1099511760406|755914376717
1325429769823|755914376727|755914376717
1344989441468|1030792283680|1030792283677
1345000969986|1030792283681|1030792283677
1348741619142|1099511760418|1030792283680
1351370376760|1099511760420|1099511760419
1351361443284|1099511760421|1099511760419
1345668101742|1030792283686|1030792283677
1348762914962|1099511760423|1099511760418
1344996738751|1030792283688|1030792283680
1346420648509|1030792283693|1030792283692
1346376776192|1030792283694|1030792283692
1350203119920|1099511760431|1030792283694
1346437910436|1030792283696|1030792283692
1346419787113|1030792283698|1030792283694
1346418707838|1030792283699|1030792283692
1348366476011|1099511760436|1030792283692
1346386484929|1030792283702|1030792283694
1348420273346|1099511760439|1099511760436
1305621352782|549755946553|412316993077
1345077257798|1030792283709|1030792283707
1348563942314|1099511760446|1030792283709
1346851843767|1030792283712|755914376764
1326064626244|824633853509|755914376764
1330550052990|824633853510|755914376772
1343701660436|1030792283719|755914376764
1346855409107|1030792283721|1030792283712
1348792497186|1099511760458|1030792283707
1318180659890|687194900054|687194900053
1318180669943|687194900057|687194900054
1344444363811|1030792283739|687194900057
1347975721018|1099511760483|755914376801
1324241074404|755914376805|755914376801
1335704765061|893353330281|755914376805
1318430152606|687194900074|687194900066
1319548461548|687194900079|687194900078
1353384111672|1168231237235|1168231237232
1353320040742|1168231237236|1168231237232
1346351465217|1030792283766|687194900078
1319517849771|687194900087|687194900078
1322590211865|755914376825|687194900078
1353382845835|1168231237242|1168231237232
1344232409756|1030792283778|824633853567
1352910657980|1168231237252|1168231237248
1353066641189|1168231237253|1168231237252
1341801799543|962072807046|824633853567
1337305113154|962072807047|962072807041
1337254029651|962072807048|962072807041
1337305425943|962072807050|962072807041
1337260461360|962072807051|962072807041
1348580132647|1099511760524|824633853567
1352862633651|1168231237261|1168231237248
1349746320671|1099511760530|1099511760528
1349706409137|1099511760531|1099511760528
1349696082774|1099511760534|1099511760528
1349739330446|1099511760537|1099511760534
1334868251891|893353330334|893353330331
1350251847573|1099511760550|755914376868
1336120464762|893353330343|755914376868
1351378311490|1099511760554|755914376868
1350292548494|1099511760556|1099511760550
1346599452824|1030792283821|755914376868
1344967115640|1030792283828|1030792283827
1344935411366|1030792283832|1030792283827
1353038458305|1168231237305|1030792283827
1344949359391|1030792283834|1030792283827
1344949905792|1030792283835|1030792283834
1347754610329|1099511760572|1030792283827
1346388561957|1030792283838|1030792283834
1345137021098|1030792283864|1030792283863
1345140387678|1030792283865|1030792283863
1346365964237|1030792283868|1030792283864
1345137891318|1030792283871|1030792283864
1345402856427|1030792283881|1030792283880
1344243489767|1030792283886|1030792283880
1344930319696|1030792283887|962072807148
1344963800550|1030792283888|1030792283887
1344970155822|1030792283889|1030792283888
1351174552356|1099511760626|1030792283880
1350298785202|1099511760628|1030792283880
1332153898640|893353330429|755914376954
1351789042322|1099511760638|1099511760635
1334899399523|893353330431|893353330429
1351767350716|1099511760640|1099511760635
1348265223715|1099511760641|893353330429
1351807370298|1099511760642|1099511760635
1324718590030|755914376963|755914376954
1351826276209|1099511760644|1099511760642
1351895276656|1099511760645|1099511760642
1351939491666|1099511760655|1099511760649
1351921887784|1099511760656|1099511760649
1351908521072|1099511760660|1099511760649
1349226933763|1099511760676|1099511760675
1350473093944|1099511760677|1099511760675
1351499460641|1099511760679|1099511760676
1351514307827|1099511760683|1099511760682
1351551216602|1099511760684|1099511760682
1351531158890|1099511760685|1099511760682
1353387642655|1168231237422|1099511760685
1351534645012|1099511760688|1099511760685
1351546420623|1099511760690|1099511760688
1351531440822|1099511760692|1099511760685
1351565260012|1099511760694|1099511760690
1351538318497|1099511760695|1099511760688
1351533894919|1099511760696|1099511760685
1314777533124|618475423551|618475423546
1344336210160|1030792283972|1030792283971
1353359543573|1168231237445|618475423546
1353365546431|1168231237446|1168231237445
1334718193040|893353330503|618475423551
1348626573043|1099511760712|1099511760705
1344330256662|1030792283977|1030792283971
1337784709593|962072807245|962072807244
1337799436182|962072807247|962072807244
1337814355603|962072807249|962072807247
1337784648303|962072807252|962072807244
1337801679443|962072807253|962072807244
1345417323915|1030792283990|962072807252
1353317498939|1168231237463|962072807253
1337835555290|962072807256|962072807247
1337808819866|962072807258|962072807244
1351902168435|1099511760733|755914377052
1340755142733|962072807262|755914377052
1345314198735|1030792284002|755914377052
1345355525623|1030792284003|1030792284002
1344889232808|1030792284004|755914377052
1345063246985|1030792284005|755914377052
1351373029415|1099511760742|1030792284004
1350206316739|1099511760744|755914377052
1349715585137|1099511760745|1030792284005
1345350358645|1030792284011|1030792284002
1348725591592|1099511760752|618475423598
1348749132403|1099511760753|1099511760752
1348727805313|1099511760754|1099511760752
1348755697252|1099511760755|1099511760754
1353161491806|1168231237493|1099511760751
1321836302866|755914377078|618475423598
1346321764349|1030792284023|412316993396
1348727815457|1099511760761|1099511760754
1348732937887|1099511760763|1099511760761
1347754889232|1099511760767|687194900350
1325576297849|755914377089|755914377088
1351258561138|1099511760770|755914377088
1325603145179|755914377091|755914377088
1352176036392|1099511760772|755914377088
1345800734579|1030792284039|1030792284038
1346823177449|1030792284040|755914377088
1345810967674|1030792284041|1030792284039
1345813617659|1030792284043|1030792284039
1345804662081|1030792284044|1030792284039
1338667309753|962072807313|962072807311
1346828131050|1030792284053|687194900368
1318088765036|687194900376|687194900368
1327015612873|824633853849|824633853847
1318106645465|687194900378|687194900368
1346821809399|1030792284061|687194900378
1337662138970|962072807326|687194900368
1324223527658|755914377131|755914377128
1345336195222|1030792284076|755914377128
1338673856644|962072807341|755914377128
1345644913690|1030792284078|755914377131
1349226840894|1099511760815|755914377128
1320514834502|687194900408|687194900403
1344889246151|1030792284090|687194900403
1346297248980|1030792284094|687194900403
1346305492670|1030792284095|1030792284094
1329811791177|824633853894|824633853893
1348267042878|1099511760839|824633853893
1329833963162|824633853896|824633853893
1339530155612|962072807369|824633853893
1352299251522|1099511760844|962072807369
1334721333161|893353330637|824633853893
1350038333984|1099511760846|893353330637
1329200248991|824633853903|274878040010
1339541505454|962072807376|962072807369
1329864733772|824633853905|824633853893
1338311053508|962072807382|687194900437
1346862795725|1030792284119|687194900437
1334282713647|893353330648|687194900437
1352880370947|1168231237593|1030792284119
1344149780415|1030792284123|687194900437
1319963199560|687194900444|687194900437
1351319733108|1099511760862|687194900437
1319981268822|687194900447|687194900444
1320041509066|687194900448|687194900447
1341802281176|962072807394|687194900447
1345702341516|1030792284139|1030792284136
1351171263576|1099511760877|1030792284139
1345776176469|1030792284145|1030792284136
1339131972124|962072807410|962072807402
1344897599989|1030792284163|755914377217
1324856533642|755914377220|755914377217
1339526094846|962072807433|962072807432
1348679483271|1099511760906|962072807432
