creationdate:LONG|:START_ID(Post)|:END_ID(Tag)
1287724497975|274877951779|14186
1283157438337|206158475048|561
1283157438337|206158475048|7575
1271556188256|68719521581|1517
1271556188256|68719521581|2830
1271556188256|68719521581|6613
1271556188256|68719521581|7408
1271556188256|68719521581|8760
1271556188256|68719521581|9209
1271556188256|68719521581|9272
1271556188256|68719521581|13631
1283146683337|206158475058|418
1283146683337|206158475058|561
1283146683337|206158475058|795
1283146683337|206158475058|973
1283146683337|206158475058|1172
1283146683337|206158475058|1199
1283146683337|206158475058|2081
1283146683337|206158475058|2978
1283146683337|206158475058|5314
1283146683337|206158475058|9197
1283146683337|206158475058|11546
1270671230151|68719521591|247
1270671230151|68719521591|2844
1283132373337|206158475070|561
1283132373337|206158475070|3080
1283114238337|206158475075|561
1283114238337|206158475075|575
1283114238337|206158475075|1189
1283114238337|206158475075|5000
1283114238337|206158475075|10389
1270610210151|68719521608|247
1270610210151|68719521608|1176
1270610210151|68719521608|2858
1270610210151|68719521608|5169
1270610210151|68719521608|6587
1270610210151|68719521608|7015
1270610210151|68719521608|7380
1270610210151|68719521608|11560
1270610210151|68719521608|12410
1283076933337|206158475085|561
1283076933337|206158475085|2081
1283076933337|206158475085|6403
1283076933337|206158475085|9128
1283076933337|206158475085|9247
1270661105151|68719521618|247
1270661105151|68719521618|1034
1270661105151|68719521618|2115
1270661105151|68719521618|2911
1270661105151|68719521618|5963
1270661105151|68719521618|9004
1270661105151|68719521618|11563
1283136243337|206158475096|561
1283136243337|206158475096|2837
1283136243337|206158475096|9155
1283136243337|206158475096|9252
1270631495151|68719521629|247
1270631495151|68719521629|3058
1270631495151|68719521629|5193
1270631495151|68719521629|12026
1283141463337|206158475106|561
1283141463337|206158475106|793
1283127738337|206158475111|561
1283127738337|206158475111|11379
1283127738337|206158475111|12118
1270568720151|68719521644|247
1270568720151|68719521644|7890
1270568720151|68719521644|11966
1283101098337|206158475121|561
1283101098337|206158475121|1995
1283101098337|206158475121|2931
1283101098337|206158475121|9076
1283101098337|206158475121|9648
1283101098337|206158475121|12245
1283101098337|206158475121|12791
1283115363337|206158475126|561
1283115363337|206158475126|1193
1283115363337|206158475126|1452
1283115363337|206158475126|2941
1283115363337|206158475126|2981
1283115363337|206158475126|9269
1283115363337|206158475126|12484
1283148213337|206158475131|561
1283148213337|206158475131|2823
1283148213337|206158475131|3047
1283148213337|206158475131|4848
1283148213337|206158475131|6934
1283148213337|206158475131|9127
1283169588337|206158475136|561
1283169588337|206158475136|2075
1283169588337|206158475136|4849
1283169588337|206158475136|12300
1270601075151|68719521669|247
1270601075151|68719521669|1192
1270601075151|68719521669|7844
1270601075151|68719521669|9094
1270601075151|68719521669|10729
1283110863337|206158475146|561
1283110863337|206158475146|1986
1283110863337|206158475146|6992
1283110863337|206158475146|10471
1283127873337|206158475152|561
1283127873337|206158475152|1176
1283127873337|206158475152|2862
1283156178337|206158475157|561
1283156178337|206158475157|2120
1283156178337|206158475157|7565
1283156178337|206158475157|11324
1270634060151|68719521690|247
1270634060151|68719521690|6437
1270634060151|68719521690|7576
1270634060151|68719521690|10422
1270634060151|68719521690|11681
1270634060151|68719521690|12824
1271552408256|68719521696|1517
1271552408256|68719521696|2081
1271552408256|68719521696|2097
1271552408256|68719521696|2823
1271552408256|68719521696|5104
1271552408256|68719521696|5192
1271552408256|68719521696|9146
1283048898337|206158475173|561
1283048898337|206158475173|565
1283048898337|206158475173|5126
1283048898337|206158475173|5167
1283048898337|206158475173|9268
1270653185151|68719521706|247
1270653185151|68719521706|6356
1270653185151|68719521706|8615
1270653185151|68719521706|9342
1270699625151|68719521711|247
1270699625151|68719521711|2793
1270699625151|68719521711|7550
1270601120151|68719521716|247
1270601120151|68719521716|294
1270601120151|68719521716|780
1270601120151|68719521716|11256
1270601120151|68719521716|11558
1270601120151|68719521716|14917
1271561318256|68719521721|141
1271561318256|68719521721|1517
1271561318256|68719521721|4936
1271561318256|68719521721|6402
1271561318256|68719521721|8865
1271570003256|68719521726|1517
1271570003256|68719521726|5136
1271570003256|68719521726|8181
1271570003256|68719521726|9243
1283123733337|206158475203|561
1283123733337|206158475203|2851
1283123733337|206158475203|6437
1270594460151|68719521736|247
1270594460151|68719521736|2087
1270594460151|68719521736|9029
1270615385151|68719521741|247
1270615385151|68719521741|5109
1270615385151|68719521741|7019
1270615385151|68719521741|7578
1283146863337|206158475218|561
1283146863337|206158475218|2918
1283146863337|206158475218|7567
1283146863337|206158475218|9352
1283146863337|206158475218|11573
1283146863337|206158475218|11665
1283146863337|206158475218|12119
1270607600151|68719521751|247
1270607600151|68719521751|287
1270607600151|68719521751|2857
1270607600151|68719521751|5011
1270607600151|68719521751|7003
1270607600151|68719521751|9176
1270607600151|68719521751|9190
1270599995151|68719521756|247
1270599995151|68719521756|1034
1270599995151|68719521756|1410
1270599995151|68719521756|2059
1270599995151|68719521756|4996
1270599995151|68719521756|9170
1270599995151|68719521756|12130
1283055333337|206158475233|561
1283055333337|206158475233|2005
1283055333337|206158475233|5178
1283055333337|206158475233|7129
1283055333337|206158475233|9139
1283055333337|206158475233|9263
1283055333337|206158475233|11254
1283104023337|206158475238|561
1283104023337|206158475238|2829
1283104023337|206158475238|6804
1283104023337|206158475238|9217
1283121078337|206158475243|561
1283121078337|206158475243|2110
1283121078337|206158475243|4849
1283121078337|206158475243|6993
1283121078337|206158475243|9053
1283153658337|206158475248|144
1283153658337|206158475248|561
1283153658337|206158475248|578
1307255254961|549755859257|1175
1335033020843|893353242958|1175
1350165754815|1099511673187|458
1350165754815|1099511673187|2782
1350165754815|1099511673187|6645
1299235675247|412316905834|458
1299235675247|412316905834|2782
1280558092520|206158475632|458
1280558092520|206158475632|1684
1280558092520|206158475632|2782
1280558092520|206158475632|5183
1276838286240|137438998903|458
1276838286240|137438998903|808
1276838286240|137438998903|1614
1294660369400|412316905852|458
1319312709382|687194812803|1944
1319312709382|687194812803|5618
1319344884382|687194812816|1944
1319344884382|687194812816|6395
1319344884382|687194812816|7672
1284500232294|274877952414|543
1284500232294|274877952414|1179
1284500232294|274877952414|1339
1284500232294|274877952414|1450
1284500232294|274877952414|6355
1284500232294|274877952414|6378
1284500232294|274877952414|7017
1319279274382|687194812843|1944
1319279274382|687194812843|2971
1319279274382|687194812843|9327
1319279274382|687194812843|9344
1319279274382|687194812843|9647
1284539922294|274877952442|1025
1284539922294|274877952442|1339
1284539922294|274877952442|6435
1284539922294|274877952442|7585
1284539922294|274877952442|9182
1284539922294|274877952442|12559
1284539922294|274877952442|13156
1319267349382|687194812873|777
1319267349382|687194812873|1944
1319267349382|687194812873|1984
1319267349382|687194812873|9547
1319267349382|687194812873|11722
1350087678664|1099511673702|142
1326063408221|824633766759|142
1268360306603|68719522664|573
1268360306603|68719522664|1595
1268360306603|68719522664|5064
1268360306603|68719522664|9214
1290543941755|343597429616|1093
1290543941755|343597429616|5170
1290543941755|343597429616|9576
1290543941755|343597429616|9695
1290543941755|343597429616|11532
1290543941755|343597429616|13720
1268346536603|68719522680|1595
1268346536603|68719522680|2784
1268346536603|68719522680|11646
1268430011603|68719522688|1595
1268430011603|68719522688|2799
1268430011603|68719522688|5119
1268430011603|68719522688|5371
1268430011603|68719522688|6933
1268430011603|68719522688|6955
1290497771755|343597429640|1093
1290497771755|343597429640|2060
1290497771755|343597429640|2072
1290497771755|343597429640|5209
1290497771755|343597429640|5898
1290497771755|343597429640|9243
1279789316813|206158476176|1732
1325493728904|755914290070|1732
1285949802583|274877952924|1732
1292731342058|343597429666|1732
1320794702780|755914290088|1732
1350899301806|1099511673774|1732
1280966525039|206158476215|1732
1322955768169|755914290109|1732
1348098442120|1099511673795|1732
1323150132678|755914290121|1732
1305590852467|549755859919|1732
1294770403524|412316906453|1732
1283453518064|206158476251|1732
1300488963560|481036383201|1732
1320283681405|687194813421|1732
1320049198750|687194813427|1732
1277538691144|137438999545|1732
1295362501555|412316906495|1732
1289925453524|343597429765|1732
1351511324782|1099511673867|1732
1303748936649|481036383249|1732
1304450584416|481036383255|1732
1344968614186|1030792197149|1732
1279211504452|206158476323|1732
1324980112791|755914290217|1732
1326394388786|824633766959|1732
1289030925781|343597429813|1732
1287985524168|274877953083|1732
1277853301388|137438999623|596
1277853301388|137438999623|1444
1277853301388|137438999623|2777
1277853301388|137438999623|6954
1277853301388|137438999623|9191
1316709602575|687194813525|1375
1316709602575|687194813525|5334
1316709602575|687194813525|9037
1316709602575|687194813525|11419
1316709602575|687194813525|13238
1316709602575|687194813525|15092
1288386582153|274877953123|4845
1288386582153|274877953123|9488
1288386582153|274877953123|12303
1288386582153|274877953123|14156
1288517712153|274877953133|2004
1288517712153|274877953133|2925
1288517712153|274877953133|4845
1288517712153|274877953133|6409
1288517712153|274877953133|7550
1288517712153|274877953133|9288
1288507902153|274877953147|793
1288507902153|274877953147|2021
1288507902153|274877953147|4845
1288507902153|274877953147|6438
1288507902153|274877953147|6482
1288507902153|274877953147|7328
1288508172152|274877953161|1771
1288508172152|274877953161|4845
1288508172152|274877953161|5159
1288508172152|274877953161|6541
1288508172152|274877953161|12430
1332509205292|893353244171|6
1332509205292|893353244171|798
1332509205292|893353244171|2040
1332509205292|893353244171|2885
1332509205292|893353244171|6945
1332509205292|893353244171|7534
1332509205292|893353244171|14955
1287739122975|274877953560|790
1287739122975|274877953560|993
1287739122975|274877953560|12692
1309986510323|549755860506|59
1309986510323|549755860506|1999
1309986510323|549755860506|3056
1309986510323|549755860506|11153
1284507252294|274877953565|1339
1284507252294|274877953565|9351
1284507252294|274877953565|11497
1284507252294|274877953565|13491
1300888944756|481036383793|1154
1300888944756|481036383793|1444
1300888944756|481036383793|1674
1300888944756|481036383793|2071
1300888944756|481036383793|7572
1300888944756|481036383793|9264
1300888944756|481036383793|9312
1284494022294|274877953605|1339
1284494022294|274877953605|2827
1284494022294|274877953605|5465
1284494022294|274877953605|5849
1284494022294|274877953605|7526
1284494022294|274877953605|8648
1284513282294|274877953625|1339
1284513282294|274877953625|2943
1284513282294|274877953625|5192
1284513282294|274877953625|5224
1284551982294|274877953645|1164
1284551982294|274877953645|1339
1284551982294|274877953645|2930
1284551982294|274877953645|2981
1284551982294|274877953645|6270
1284551982294|274877953645|6992
1284551982294|274877953645|12102
1284551982294|274877953645|14231
1284551982294|274877953645|14415
1300826934756|481036383873|1444
1300826934756|481036383873|6401
1300826934756|481036383873|7014
1300826934756|481036383873|7596
1300826934756|481036383873|9050
1283060773094|206158477198|4843
1321440760212|755914291088|4843
1352673686739|1168231151506|4843
1311534258568|618475337620|4843
1276994827180|137439000472|4843
1281395872693|206158477210|4843
1289628082040|343597430684|4843
1329016697273|824633767838|4843
1277311668269|137439000480|4843
1281161733575|206158477218|4843
1329084330868|824633767844|4843
1337044016008|962072721318|4843
1282212182107|206158477224|4843
1335557506411|893353244586|4843
1294623213731|412316907436|4843
1272093295269|68719523758|4843
1296677647481|412316907440|4843
1314239449910|618475337650|4843
1300583425699|481036384180|4843
1290577675077|343597430710|4843
1327900126160|824633767864|4843
1343544780201|1030792198074|4843
1318509367087|687194814396|1524
1318509367087|687194814396|2940
1318509367087|687194814396|7506
1318509367087|687194814396|11305
1318384222087|687194814402|1524
